재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기말	전기말	전전기말	
재무상태표, 유동/비유동법-연결재무제표	[009810]	엔케이물산	유가증권시장상장법인	467	기타 전문 도매업	12	2019-06-30	반기보고서	KRW	ifrs_IssuedCapital	      자본금	41,789,300,500	40,619,448,000	
재무상태표, 유동/비유동법-연결재무제표	[009810]	엔케이물산	유가증권시장상장법인	467	기타 전문 도매업	12	2019-06-30	반기보고서	KRW	dart_CapitalSurplus	      자본잉여금	41,014,095,139	40,139,339,679	
재무상태표, 유동/비유동법-연결재무제표	[009810]	엔케이물산	유가증권시장상장법인	467	기타 전문 도매업	12	2019-06-30	반기보고서	KRW	dart_ElementsOfOtherStockholdersEquity	      기타자본구성요소	-1,309,158,264	-1,309,158,264	
재무상태표, 유동/비유동법-연결재무제표	[009810]	엔케이물산	유가증권시장상장법인	467	기타 전문 도매업	12	2019-06-30	반기보고서	KRW	dart_OtherComprehensiveIncomeLossAccumulatedAmount	      기타포괄손익누계액	-492,276,735	-360,887,246	
재무상태표, 유동/비유동법-연결재무제표	[009810]	엔케이물산	유가증권시장상장법인	467	기타 전문 도매업	12	2019-06-30	반기보고서	KRW	ifrs_RetainedEarnings	      이익잉여금(결손금)	-35,776,161,845	-36,401,949,403	
재무상태표, 유동/비유동법-연결재무제표	[009810]	엔케이물산	유가증권시장상장법인	467	기타 전문 도매업	12	2019-06-30	반기보고서	KRW	ifrs_NoncontrollingInterests	   비지배지분	-49,232,424	-40,480,293	
재무상태표, 유동/비유동법-연결재무제표	[009810]	엔케이물산	유가증권시장상장법인	467	기타 전문 도매업	12	2019-06-30	반기보고서	KRW	ifrs_Equity	   자본총계	45,176,566,371	42,646,312,473	
재무상태표, 유동/비유동법-연결재무제표	[009810]	엔케이물산	유가증권시장상장법인	467	기타 전문 도매업	12	2019-06-30	반기보고서	KRW	ifrs_EquityAndLiabilities	자본과부채총계	46,652,663,368	45,213,640,495	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_CurrentAssets	   유동자산	26,858,974,290	18,125,643,454	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_CashAndCashEquivalents	      현금및현금성자산	9,036,768,641	11,616,611,911	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_ShortTermTradeReceivable	      매출채권	6,301,063,251	3,108,679,898	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	entity01043853_udf_BS_201932712417252_CurrentAssets	      당기손익-공정가치측정금융자산	8,888,500,000	889,820,000	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_OtherCurrentFinancialAssets	      기타금융자산	422,918,094	838,977,740	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_OtherCurrentAssets	      기타자산	2,209,724,304	1,671,553,905	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_NoncurrentAssets	   비유동자산	12,345,966,402	6,657,110,660	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_OtherNoncurrentFinancialAssets	      기타금융자산	1,695,612,427	48,363,620	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_PropertyPlantAndEquipment	      유형자산	193,484,789	97,119,919	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_GoodwillGross	      무형자산	296,959,998	511,627,121	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_RightofuseAssets	      사용권자산	1,474,243,188	0	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	entity01043853_udf_BS_2018111211821224_NoncurrentAssets	      당기손익-공정가치측정금융자산	8,685,666,000	6,000,000,000	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_Assets	   자산총계	39,204,940,692	24,782,754,114	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_CurrentLiabilities	   유동부채	2,455,926,750	17,562,249,455	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition	      당기손익-공정가치측정금융부채	0	2,078,370,000	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_CurrentPortionOfConvertibleBonds	      전환사채	0	12,115,901,034	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_OtherCurrentFinancialLiabilities	      기타금융부채	984,937,205	2,086,304,353	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_CurrentLeaseLiabilities	      리스부채	606,088,223	0	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_OtherCurrentLiabilities	      기타부채	864,901,322	1,281,674,068	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_NoncurrentLiabilities	   비유동부채	663,885,492	235,475,394	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_OtherNoncurrentFinancialLiabilities	      기타금융부채	3,900,000	3,900,000	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_NoncurrentLeaseLiabilities	      리스부채	388,490,720	0	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_PostemploymentBenefitObligations	      순확정급여부채	263,257,278	231,575,394	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_NoncurrentProvisions	      충당부채	8,237,494	0	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_Liabilities	   부채총계	3,119,812,242	17,797,724,849	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_EquityAbstract	자본 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_EquityAttributableToOwnersOfParent	   지배지분	36,021,940,790	6,787,227,993	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_IssuedCapital	      자본금	8,331,461,500	4,543,583,300	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_SharePremium	      주식발행초과금	57,587,981,082	36,375,863,162	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_ElementsOfOtherStockholdersEquity	      기타자본항목	-1,147,108,604	-1,160,382,028	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_RetainedEarnings	      이익잉여금	-28,750,393,188	-32,971,836,441	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_NoncontrollingInterests	   비지배지분	63,187,660	197,801,272	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_Equity	   자본총계	36,085,128,450	6,985,029,265	
재무상태표, 유동/비유동법-연결재무제표	[206400]	엔터메이트	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs-full_EquityAndLiabilities	자본과부채총계	39,204,940,692	24,782,754,114	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentAssets	   유동자산	30,750,830,376	15,680,399,447	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CashAndCashEquivalents	      현금및현금성자산	16,235,043,299	1,579,252,352	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	dart_ShortTermDepositsNotClassifiedAsCashEquivalents	      단기금융상품	2,059,584,325	59,401,280	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_TradeAndOtherCurrentReceivables	      매출채권 및 기타유동채권	10,049,711,722	11,248,706,660	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_Inventories	      재고자산	1,984,422,688	2,275,768,839	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentTaxAssets	      당기법인세자산	30,290	118,100	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_OtherCurrentFinancialAssets	      기타유동금융자산	422,038,052	517,152,216	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentAssets	   비유동자산	18,587,895,946	54,143,877,830	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	dart_LongTermDepositsNotClassifiedAsCashEquivalents	      장기금융상품	360,771,754	277,500,202	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	dart_LongTermTradeAndOtherNonCurrentReceivablesGross	      장기매출채권 및 기타비유동채권	33,010,000	33,010,000	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_InvestmentsInSubsidiariesJointVenturesAndAssociates	      매도가능금융자산	78,822,568	78,822,568	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_InvestmentsInAssociates	      관계기업에 대한 투자자산		0	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_PropertyPlantAndEquipment	      유형자산	12,671,568,110	48,098,226,828	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_InvestmentProperty	      투자부동산	806,608,265	807,937,963	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_IntangibleAssetsOtherThanGoodwill	      영업권 이외의 무형자산	3,860,137,980	4,019,604,516	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherNonCurrentAssets	      기타비유동자산	776,977,269	828,775,753	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_Assets	   자산총계	49,338,726,322	69,824,277,277	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentLiabilities	   유동부채	16,860,217,486	31,976,695,144	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_TradeAndOtherCurrentPayables	      매입채무 및 기타유동채무	2,341,892,582	2,410,120,658	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ShorttermBorrowings	      단기차입금	8,505,500,000	29,025,500,000	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentPortionOfLongtermBorrowings	      유동성장기차입금	160,000,000	340,000,000	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	dart_CurrentDerivativeLiabilities	      유동파생상품부채		0	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentTaxLiabilities	      당기법인세부채	5,210,003,421		
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherCurrentLiabilities	      기타유동부채	642,821,483	201,074,486	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentLiabilities	   비유동부채	5,774,969,075	11,722,509,049	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	dart_LongTermTradeAndOtherNonCurrentPayables	      장기매입채무 및 기타비유동채무	41,300,087	2,071,414,724	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	dart_LongTermBorrowingsGross	      장기차입금	4,734,000,000	4,570,000,000	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	dart_PostemploymentBenefitObligations	      퇴직급여부채	398,238,356		
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_DeferredTaxLiabilities	      이연법인세부채	601,430,632	5,081,094,325	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_Liabilities	   부채총계	22,635,186,561	43,699,204,193	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_EquityAbstract	자본 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_EquityAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 자본	22,876,510,834	21,855,111,207	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_IssuedCapital	      자본금	9,848,961,500	9,848,961,500	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	dart_CapitalSurplus	      자본잉여금	4,165,083,252	4,165,083,252	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherComprehensiveIncomeLossAccumulatedAmount	      기타포괄손익누계액	2,132,344,968	2,132,344,968	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_RetainedEarnings	      이익잉여금(결손금)	6,730,121,114	5,708,721,487	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_NoncontrollingInterests	   비지배지분	3,827,028,927	4,269,961,877	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_Equity	   자본총계	26,703,539,761	26,125,073,084	
재무상태표, 유동/비유동법-연결재무제표	[068420]	엔터미디어	기타법인	26	전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업	12	2019-06-30	반기보고서	KRW	ifrs_EquityAndLiabilities	자본과부채총계	49,338,726,322	69,824,277,277	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentAssets	   유동자산	21,453,666,114	30,186,560,976	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_CashAndCashEquivalents	      현금및현금성자산	3,227,841,764	12,705,875,790	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	entity00415707_udf_BS_201931916749136_CurrentAssets	      기타금융자산	6,599,017,958	5,377,636,368	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	entity00415707_udf_BS_201931916854265_CurrentAssets	      매출채권및기타채권	10,026,077,708	11,866,414,331	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_OtherCurrentAssets	      기타유동자산	1,585,239,174	236,634,487	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentTaxAssets	      당기법인세자산	15,489,510		
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentAssets	   비유동자산	27,161,057,207	25,932,863,086	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	entity00415707_udf_BS_2019319161129570_NoncurrentAssets	      기타금융자산	5,668,594,927	5,636,854,199	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	entity00415707_udf_BS_201931916125937_NoncurrentAssets	      매출채권및기타채권	1,536,332,200	987,416,134	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	entity00415707_udf_BS_2019319142146964_NoncurrentAssets	      당기손익-공정가치측정금융자산	2,312,614,022	1,713,185,022	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	entity00415707_udf_BS_2019319142213836_NoncurrentAssets	      기타포괄손익-공정가치측정금융자산	580,203,150	580,203,150	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	entity00415707_udf_BS_2019319142257331_NoncurrentAssets	      관계기업투자	12,396,148,822	12,590,465,737	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_PropertyPlantAndEquipment	      유형자산	2,752,319,085	2,492,352,247	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	entity00415707_udf_BS_2019319142317324_NoncurrentAssets	      무형자산	1,734,135,573	1,808,370,655	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_OtherNonCurrentAssets	      기타비유동자산		12,386,218	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_DeferredTaxAssets	      이연법인세자산	180,709,428	111,629,724	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_Assets	   자산총계	48,614,723,321	56,119,424,062	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentLiabilities	   유동부채	8,643,333,084	15,281,004,529	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	entity00415707_udf_BS_2019510234551237_CurrentLiabilities	      기타금융부채	130,761,010		
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	entity00415707_udf_BS_2019319161335458_CurrentLiabilities	      매입채무및기타채무	5,819,594,082	10,309,237,049	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_OtherCurrentLiabilities	      기타유동부채	2,686,021,618	4,516,584,642	
재무상태표, 유동/비유동법-연결재무제표	[069410]	엔텔스	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	entity00415707_udf_BS_20193221040795_CurrentLiabilities	      유동성충당부채		63,160,520	
