재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월 	당기 반기 누적 	전기 반기 3개월 	전기 반기 누적 	전기	전전기
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_GrossProfit	매출총이익	7,443,162,750	16,060,481,111	320,864,509	3,705,662,888		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	8,226,527,267	16,351,562,052	2,647,649,211	11,351,867,242		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	-783,364,517	-291,080,941	-2,326,784,702	-7,646,204,354		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherGains	기타순손익	-9,152,989,222	-9,262,913,037	-6,370,616,215	-6,229,494,133		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_FinanceIncome	금융수익	92,365,076	173,003,220	32,507,406	62,879,086		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_FinanceCosts	금융원가	686,295,895	1,555,366,158	534,067,950	728,500,921		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	-10,530,284,558	-10,936,356,916	-9,198,961,461	-14,541,320,322		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	126,167,709	447,880,104	258,711,019	386,985,714		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossFromContinuingOperations	계속영업이익(손실)	-10,656,452,267	-11,384,237,020	-9,457,672,480	-14,928,306,036		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)	0	0	0	0		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	-10,656,452,267	-11,384,237,020	-9,457,672,480	-14,928,306,036		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	-10,700,693,161	-11,283,394,489	-9,588,345,495	-15,210,612,319		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	44,240,894	-100,842,531	130,673,015	282,306,283		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_OtherComprehensiveIncome	기타포괄손익	-7,399,765	-83,155	-120,241,851	262,059,304		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류되지 않는항목(세후기타포괄손익)	-105,454,025	-105,454,025	-216,000,108	-216,000,108		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	entity00442835_udf_IS_20198122131771_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	      순확정급여부채 재측정요소	-105,454,025	-105,454,025	-216,000,108	-216,000,108		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익)	98,054,260	105,370,870	95,758,257	478,059,412		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax	      해외사업장환산외환차이(세후기타포괄손익)	98,054,260	105,370,870	0	382,301,155		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	entity00442835_udf_IS_201981221328856_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	      관계기업기타포괄손익	0	0	95,758,257	95,758,257		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ComprehensiveIncome	총포괄손익	-10,663,852,032	-11,384,320,175	-9,577,914,331	-14,666,246,732		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ComprehensiveIncomeAttributableToAbstract	총 포괄손익의 귀속 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ComprehensiveIncomeAttributableToOwnersOfParent	   총 포괄손익, 지배기업의 소유주에게 귀속되는 지분	-11,138,394,219	-11,283,477,644	-9,708,587,346	-14,948,553,015		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ComprehensiveIncomeAttributableToNoncontrollingInterests	   총 포괄손익, 비지배지분	474,542,187	-100,842,531	130,673,015	282,306,283		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShareFromContinuingOperations	      계속영업기본주당이익(손실)	-215	-239	-222	-368		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations	      중단영업기본주당이익(손실)	0	0	0	0		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_DilutedEarningsLossPerShare	   희석주당이익(손실)						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_DilutedEarningsLossPerShareFromContinuingOperations	      계속영업희석주당이익(손실)	-215	-239	-222	-368		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[090370]	메타랩스	유가증권시장상장법인	141	봉제의복 제조업	12	2019-06-30	반기보고서	KRW	ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations	      중단영업희석주당이익(손실)	0	0	0	0		
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[059210]	메타바이오메드	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_Revenue	수익(매출액)	17,669,890,274	32,895,132,133	15,995,441,572	32,288,622,014		
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[059210]	메타바이오메드	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CostOfSales	매출원가	10,847,371,254	20,942,714,911	11,100,194,437	21,807,347,982		
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[059210]	메타바이오메드	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_GrossProfit	매출총이익	6,822,519,020	11,952,417,222	4,895,247,135	10,481,274,032		
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[059210]	메타바이오메드	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2019-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	5,290,115,939	10,513,364,038	3,950,721,196	9,406,885,274		
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[059210]	메타바이오메드	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2019-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	1,532,403,081	1,439,053,184	944,525,939	1,074,388,758		
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[059210]	메타바이오메드	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_FinanceIncome	금융수익	278,412,643	556,369,149	79,536,888	227,975,286		
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[059210]	메타바이오메드	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_FinanceCosts	금융비용	653,482,043	1,271,846,199	1,104,004,817	1,575,923,596		
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[059210]	메타바이오메드	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2019-06-30	반기보고서	KRW	entity00317681_udf_IS_2017111391334883_StatementOfComprehensiveIncomeAbstract	관계기업손익	90,580,931	200,603,212	-50,295,899	255,821,987		
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[059210]	메타바이오메드	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherGains	기타영업외수익	747,338,844	1,106,966,376	801,681,940	3,035,677,824		
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[059210]	메타바이오메드	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherLosses	기타영업외비용	291,790,347	663,155,659	591,561,834	645,158,258		
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[059210]	메타바이오메드	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	1,703,463,109	1,367,990,063	79,882,217	2,372,782,001		
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[059210]	메타바이오메드	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	270,691,405	422,744,116	154,839,631	499,496,394		
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[059210]	메타바이오메드	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossFromContinuingOperations	계속영업이익(손실)	1,432,771,704	945,245,947	-74,957,414	1,873,285,607		
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[059210]	메타바이오메드	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)			270,587,265	270,587,265		
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[059210]	메타바이오메드	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	1,432,771,704	945,245,947	195,629,851	2,143,872,872		
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[059210]	메타바이오메드	코스닥시장상장법인	213	의료용품 및 기타 의약 관련제품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_OtherComprehensiveIncome	기타포괄손익	79,308,358	357,066,251	403,670,130	522,801,445		
