Strategy,Date,Ticker,Name,Entry_Price,Predicted_Return_AI,Actual_Return_Strategy,Days_Held,Exit_Reason
V6_Strategy,2025-04-09,053450,세코닉스,4805,0.021586824063473547,0.07,2,Take_Profit
V7_Aggressive,2025-04-09,053450,세코닉스,4805,0.021586824063473547,0.1,3,Take_Profit
V8_Balanced,2025-04-09,053450,세코닉스,4805,0.021586824063473547,0.05,1,Take_Profit
V5_Baseline,2025-04-09,058450,한주에이알티,792,0.044222106670799545,0.07323232323232323,5,Time_Cut
V6_Strategy,2025-04-09,058450,한주에이알티,792,0.044222106670799545,0.07,3,Take_Profit
V7_Aggressive,2025-04-09,058450,한주에이알티,792,0.044222106670799545,0.1,3,Take_Profit
V8_Balanced,2025-04-09,058450,한주에이알티,792,0.044222106670799545,0.05,1,Take_Profit
V5_Baseline,2025-04-09,060150,인선이엔티,4340,0.013321672574442263,0.13018433179723501,5,Time_Cut
V6_Strategy,2025-04-09,060150,인선이엔티,4340,0.013321672574442263,0.07,3,Take_Profit
V7_Aggressive,2025-04-09,060150,인선이엔티,4340,0.013321672574442263,0.1,4,Take_Profit
V8_Balanced,2025-04-09,060150,인선이엔티,4340,0.013321672574442263,0.05,1,Take_Profit
V5_Baseline,2025-04-09,065060,지엔코,1134,0.026784722260501884,0.0,5,Time_Cut
V6_Strategy,2025-04-09,065060,지엔코,1134,0.026784722260501884,0.0,5,Time_Cut
V7_Aggressive,2025-04-09,065060,지엔코,1134,0.026784722260501884,0.0,5,Time_Cut
V8_Balanced,2025-04-09,065060,지엔코,1134,0.026784722260501884,0.0,5,Time_Cut
V5_Baseline,2025-04-09,065650,하이퍼코퍼레이션,1752,0.032917199611483705,0.10102739726027397,5,Time_Cut
V6_Strategy,2025-04-09,065650,하이퍼코퍼레이션,1752,0.032917199611483705,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,065650,하이퍼코퍼레이션,1752,0.032917199611483705,0.1,1,Take_Profit
V8_Balanced,2025-04-09,065650,하이퍼코퍼레이션,1752,0.032917199611483705,0.05,1,Take_Profit
V5_Baseline,2025-04-09,066670,디티씨,2575,0.022056153474583014,0.14951456310679612,5,Time_Cut
V6_Strategy,2025-04-09,066670,디티씨,2575,0.022056153474583014,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,066670,디티씨,2575,0.022056153474583014,0.1,3,Take_Profit
V8_Balanced,2025-04-09,066670,디티씨,2575,0.022056153474583014,0.05,1,Take_Profit
V5_Baseline,2025-04-09,078150,HB테크놀러지,1729,0.014500756503004536,0.14401388085598613,5,Time_Cut
V6_Strategy,2025-04-09,078150,HB테크놀러지,1729,0.014500756503004536,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,078150,HB테크놀러지,1729,0.014500756503004536,0.1,2,Take_Profit
V8_Balanced,2025-04-09,078150,HB테크놀러지,1729,0.014500756503004536,0.05,1,Take_Profit
V5_Baseline,2025-04-09,078520,에이블씨엔씨,5760,0.018616662353180182,0.1527777777777778,5,Time_Cut
V6_Strategy,2025-04-09,078520,에이블씨엔씨,5760,0.018616662353180182,0.07,2,Take_Profit
V7_Aggressive,2025-04-09,078520,에이블씨엔씨,5760,0.018616662353180182,0.1,3,Take_Profit
V8_Balanced,2025-04-09,078520,에이블씨엔씨,5760,0.018616662353180182,0.05,1,Take_Profit
V5_Baseline,2025-04-09,080420,모다이노칩,2070,0.013348745032689135,0.06763285024154589,5,Time_Cut
V6_Strategy,2025-04-09,080420,모다이노칩,2070,0.013348745032689135,-0.03,2,Stop_Loss
V7_Aggressive,2025-04-09,080420,모다이노칩,2070,0.013348745032689135,0.1,5,Take_Profit
V8_Balanced,2025-04-09,080420,모다이노칩,2070,0.013348745032689135,0.05,2,Take_Profit
V5_Baseline,2025-04-09,083470,이엠앤아이,1026,0.015911994339516577,0.10428849902534112,5,Time_Cut
V6_Strategy,2025-04-09,083470,이엠앤아이,1026,0.015911994339516577,0.07,2,Take_Profit
V7_Aggressive,2025-04-09,083470,이엠앤아이,1026,0.015911994339516577,0.1,2,Take_Profit
V8_Balanced,2025-04-09,083470,이엠앤아이,1026,0.015911994339516577,0.05,2,Take_Profit
V5_Baseline,2025-04-09,083550,케이엠,2685,0.017416446798098582,0.10614525139664804,5,Time_Cut
V6_Strategy,2025-04-09,083550,케이엠,2685,0.017416446798098582,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,083550,케이엠,2685,0.017416446798098582,0.1,4,Take_Profit
V8_Balanced,2025-04-09,083550,케이엠,2685,0.017416446798098582,0.05,1,Take_Profit
V5_Baseline,2025-04-09,085670,뉴프렉스,3795,0.018675895060516708,0.19894598155467721,5,Time_Cut
V6_Strategy,2025-04-09,085670,뉴프렉스,3795,0.018675895060516708,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,085670,뉴프렉스,3795,0.018675895060516708,0.1,3,Take_Profit
V8_Balanced,2025-04-09,085670,뉴프렉스,3795,0.018675895060516708,0.05,1,Take_Profit
V5_Baseline,2025-04-09,086390,유니테스트,8670,0.015620235264496985,0.03690888119953864,5,Time_Cut
V6_Strategy,2025-04-09,086390,유니테스트,8670,0.015620235264496985,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,086390,유니테스트,8670,0.015620235264496985,0.03690888119953864,5,Time_Cut
V8_Balanced,2025-04-09,086390,유니테스트,8670,0.015620235264496985,0.05,1,Take_Profit
V5_Baseline,2025-04-09,087260,모바일어플라이언스,1735,0.014246744409356164,0.10028818443804034,5,Time_Cut
V6_Strategy,2025-04-09,087260,모바일어플라이언스,1735,0.014246744409356164,0.07,2,Take_Profit
V7_Aggressive,2025-04-09,087260,모바일어플라이언스,1735,0.014246744409356164,0.1,3,Take_Profit
V8_Balanced,2025-04-09,087260,모바일어플라이언스,1735,0.014246744409356164,0.05,2,Take_Profit
V5_Baseline,2025-04-09,088280,쏘닉스,2155,0.020914944349344662,0.06264501160092807,5,Time_Cut
V6_Strategy,2025-04-09,088280,쏘닉스,2155,0.020914944349344662,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,088280,쏘닉스,2155,0.020914944349344662,0.1,2,Take_Profit
V8_Balanced,2025-04-09,088280,쏘닉스,2155,0.020914944349344662,0.05,1,Take_Profit
V5_Baseline,2025-04-09,090460,비에이치,11160,0.015218742823567227,0.09946236559139784,5,Time_Cut
V6_Strategy,2025-04-09,090460,비에이치,11160,0.015218742823567227,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,090460,비에이치,11160,0.015218742823567227,0.1,3,Take_Profit
V8_Balanced,2025-04-09,090460,비에이치,11160,0.015218742823567227,0.05,1,Take_Profit
V5_Baseline,2025-04-09,092220,KEC,631,0.016019376316026172,0.13629160063391443,5,Time_Cut
V6_Strategy,2025-04-09,092220,KEC,631,0.016019376316026172,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,092220,KEC,631,0.016019376316026172,0.1,1,Take_Profit
V8_Balanced,2025-04-09,092220,KEC,631,0.016019376316026172,0.05,1,Take_Profit
V5_Baseline,2025-04-09,094970,제이엠티,2090,0.022367604679368994,0.11961722488038277,5,Time_Cut
V6_Strategy,2025-04-09,094970,제이엠티,2090,0.022367604679368994,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,094970,제이엠티,2090,0.022367604679368994,0.1,2,Take_Profit
V8_Balanced,2025-04-09,094970,제이엠티,2090,0.022367604679368994,0.05,1,Take_Profit
V5_Baseline,2025-04-09,100030,인지소프트,15040,0.01336737801041752,0.052526595744680854,5,Time_Cut
V6_Strategy,2025-04-09,100030,인지소프트,15040,0.01336737801041752,0.052526595744680854,5,Time_Cut
V7_Aggressive,2025-04-09,100030,인지소프트,15040,0.01336737801041752,0.052526595744680854,5,Time_Cut
V8_Balanced,2025-04-09,100030,인지소프트,15040,0.01336737801041752,0.05,1,Take_Profit
V5_Baseline,2025-04-09,100700,세운메디칼,2190,0.013509816203567865,0.13470319634703196,5,Time_Cut
V6_Strategy,2025-04-09,100700,세운메디칼,2190,0.013509816203567865,0.07,4,Take_Profit
V7_Aggressive,2025-04-09,100700,세운메디칼,2190,0.013509816203567865,0.1,5,Take_Profit
V8_Balanced,2025-04-09,100700,세운메디칼,2190,0.013509816203567865,0.05,1,Take_Profit
V5_Baseline,2025-04-09,101390,아이엠,396,0.016373652852255994,0.0,5,Time_Cut
V6_Strategy,2025-04-09,101390,아이엠,396,0.016373652852255994,-0.03,1,Stop_Loss
V7_Aggressive,2025-04-09,101390,아이엠,396,0.016373652852255994,-0.05,1,Stop_Loss
V8_Balanced,2025-04-09,101390,아이엠,396,0.016373652852255994,-0.05,1,Stop_Loss
V5_Baseline,2025-04-09,101670,하이드로리튬,1295,0.019822360891554088,0.06254826254826255,5,Time_Cut
V6_Strategy,2025-04-09,101670,하이드로리튬,1295,0.019822360891554088,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,101670,하이드로리튬,1295,0.019822360891554088,0.1,2,Take_Profit
V8_Balanced,2025-04-09,101670,하이드로리튬,1295,0.019822360891554088,0.05,1,Take_Profit
V5_Baseline,2025-04-09,108230,톱텍,3660,0.018080260706210806,0.0860655737704918,5,Time_Cut
V6_Strategy,2025-04-09,108230,톱텍,3660,0.018080260706210806,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,108230,톱텍,3660,0.018080260706210806,0.1,3,Take_Profit
V8_Balanced,2025-04-09,108230,톱텍,3660,0.018080260706210806,0.05,1,Take_Profit
V5_Baseline,2025-04-09,109960,앱토크롬,369,0.01554062176687976,0.04336043360433604,5,Time_Cut
V6_Strategy,2025-04-09,109960,앱토크롬,369,0.01554062176687976,0.07,2,Take_Profit
V7_Aggressive,2025-04-09,109960,앱토크롬,369,0.01554062176687976,0.04336043360433604,5,Time_Cut
V8_Balanced,2025-04-09,109960,앱토크롬,369,0.01554062176687976,0.05,1,Take_Profit
V5_Baseline,2025-04-09,114190,강원에너지,6000,0.014576074330041907,0.14,5,Time_Cut
V6_Strategy,2025-04-09,114190,강원에너지,6000,0.014576074330041907,0.07,2,Take_Profit
V7_Aggressive,2025-04-09,114190,강원에너지,6000,0.014576074330041907,0.1,2,Take_Profit
V8_Balanced,2025-04-09,114190,강원에너지,6000,0.014576074330041907,0.05,1,Take_Profit
V5_Baseline,2025-04-09,115610,이미지스,1423,0.012759848757615636,0.030920590302178495,5,Time_Cut
V6_Strategy,2025-04-09,115610,이미지스,1423,0.012759848757615636,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,115610,이미지스,1423,0.012759848757615636,0.030920590302178495,5,Time_Cut
V8_Balanced,2025-04-09,115610,이미지스,1423,0.012759848757615636,0.05,1,Take_Profit
V5_Baseline,2025-04-09,120115,코오롱인더우,17930,0.014033542080808412,0.03457891801450084,5,Time_Cut
V6_Strategy,2025-04-09,120115,코오롱인더우,17930,0.014033542080808412,0.03457891801450084,5,Time_Cut
V7_Aggressive,2025-04-09,120115,코오롱인더우,17930,0.014033542080808412,0.03457891801450084,5,Time_Cut
V8_Balanced,2025-04-09,120115,코오롱인더우,17930,0.014033542080808412,0.03457891801450084,5,Time_Cut
V5_Baseline,2025-04-09,122350,삼기,1021,0.016327167672295917,0.0969637610186092,5,Time_Cut
V6_Strategy,2025-04-09,122350,삼기,1021,0.016327167672295917,0.07,3,Take_Profit
V7_Aggressive,2025-04-09,122350,삼기,1021,0.016327167672295917,0.1,4,Take_Profit
V8_Balanced,2025-04-09,122350,삼기,1021,0.016327167672295917,0.05,1,Take_Profit
V5_Baseline,2025-04-09,123890,한국자산신탁,2110,0.018060645337984314,0.004739336492890996,5,Time_Cut
V6_Strategy,2025-04-09,123890,한국자산신탁,2110,0.018060645337984314,0.004739336492890996,5,Time_Cut
V7_Aggressive,2025-04-09,123890,한국자산신탁,2110,0.018060645337984314,0.004739336492890996,5,Time_Cut
V8_Balanced,2025-04-09,123890,한국자산신탁,2110,0.018060645337984314,0.004739336492890996,5,Time_Cut
V5_Baseline,2025-04-09,126560,현대퓨처넷,2695,0.013482499515333425,0.02040816326530612,5,Time_Cut
V6_Strategy,2025-04-09,126560,현대퓨처넷,2695,0.013482499515333425,0.02040816326530612,5,Time_Cut
V7_Aggressive,2025-04-09,126560,현대퓨처넷,2695,0.013482499515333425,0.02040816326530612,5,Time_Cut
V8_Balanced,2025-04-09,126560,현대퓨처넷,2695,0.013482499515333425,0.02040816326530612,5,Time_Cut
V5_Baseline,2025-04-09,126600,BGF에코머티리얼즈,2410,0.015161083770656305,0.07676348547717843,5,Time_Cut
V6_Strategy,2025-04-09,126600,BGF에코머티리얼즈,2410,0.015161083770656305,0.07,3,Take_Profit
V7_Aggressive,2025-04-09,126600,BGF에코머티리얼즈,2410,0.015161083770656305,0.07676348547717843,5,Time_Cut
V8_Balanced,2025-04-09,126600,BGF에코머티리얼즈,2410,0.015161083770656305,0.05,1,Take_Profit
V5_Baseline,2025-04-09,131400,이브이첨단소재,1249,0.03175395507542517,0.15692554043234588,5,Time_Cut
V6_Strategy,2025-04-09,131400,이브이첨단소재,1249,0.03175395507542517,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,131400,이브이첨단소재,1249,0.03175395507542517,0.1,2,Take_Profit
V8_Balanced,2025-04-09,131400,이브이첨단소재,1249,0.03175395507542517,0.05,1,Take_Profit
V5_Baseline,2025-04-09,134580,탑코미디어,1768,0.012223542120414693,0.14819004524886878,5,Time_Cut
V6_Strategy,2025-04-09,134580,탑코미디어,1768,0.012223542120414693,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,134580,탑코미디어,1768,0.012223542120414693,0.1,2,Take_Profit
V8_Balanced,2025-04-09,134580,탑코미디어,1768,0.012223542120414693,0.05,1,Take_Profit
V5_Baseline,2025-04-09,139670,키네마스터,2185,0.016575788498013576,0.13958810068649885,5,Time_Cut
V6_Strategy,2025-04-09,139670,키네마스터,2185,0.016575788498013576,0.07,2,Take_Profit
V7_Aggressive,2025-04-09,139670,키네마스터,2185,0.016575788498013576,0.1,2,Take_Profit
V8_Balanced,2025-04-09,139670,키네마스터,2185,0.016575788498013576,0.05,1,Take_Profit
V5_Baseline,2025-04-09,143540,영우디에스피,533,0.012462981738891044,0.11632270168855535,5,Time_Cut
V6_Strategy,2025-04-09,143540,영우디에스피,533,0.012462981738891044,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,143540,영우디에스피,533,0.012462981738891044,0.1,2,Take_Profit
V8_Balanced,2025-04-09,143540,영우디에스피,533,0.012462981738891044,0.05,1,Take_Profit
V5_Baseline,2025-04-09,144960,뉴파워프라즈마,4095,0.013215219323951295,0.1282051282051282,5,Time_Cut
V6_Strategy,2025-04-09,144960,뉴파워프라즈마,4095,0.013215219323951295,0.07,2,Take_Profit
V7_Aggressive,2025-04-09,144960,뉴파워프라즈마,4095,0.013215219323951295,0.1,3,Take_Profit
V8_Balanced,2025-04-09,144960,뉴파워프라즈마,4095,0.013215219323951295,0.05,1,Take_Profit
V5_Baseline,2025-04-09,145170,노브랜드,4805,0.019677732079562197,0.10718002081165452,5,Time_Cut
V6_Strategy,2025-04-09,145170,노브랜드,4805,0.019677732079562197,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,145170,노브랜드,4805,0.019677732079562197,0.1,2,Take_Profit
V8_Balanced,2025-04-09,145170,노브랜드,4805,0.019677732079562197,0.05,1,Take_Profit
V5_Baseline,2025-04-09,145210,다이나믹디자인,629,0.014540798381105573,0.08426073131955485,5,Time_Cut
V6_Strategy,2025-04-09,145210,다이나믹디자인,629,0.014540798381105573,0.07,2,Take_Profit
V7_Aggressive,2025-04-09,145210,다이나믹디자인,629,0.014540798381105573,0.1,3,Take_Profit
V8_Balanced,2025-04-09,145210,다이나믹디자인,629,0.014540798381105573,0.05,2,Take_Profit
V5_Baseline,2025-04-09,146060,율촌,1146,0.012236835219701276,0.08726003490401396,5,Time_Cut
V6_Strategy,2025-04-09,146060,율촌,1146,0.012236835219701276,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,146060,율촌,1146,0.012236835219701276,0.08726003490401396,5,Time_Cut
V8_Balanced,2025-04-09,146060,율촌,1146,0.012236835219701276,0.05,1,Take_Profit
V5_Baseline,2025-04-09,160550,NEW,1779,0.016519866163998993,0.10342889263631254,5,Time_Cut
V6_Strategy,2025-04-09,160550,NEW,1779,0.016519866163998993,0.07,2,Take_Profit
V7_Aggressive,2025-04-09,160550,NEW,1779,0.016519866163998993,0.1,2,Take_Profit
V8_Balanced,2025-04-09,160550,NEW,1779,0.016519866163998993,0.05,2,Take_Profit
V5_Baseline,2025-04-09,175250,아이큐어,1410,0.012947083569114249,0.0950354609929078,5,Time_Cut
V6_Strategy,2025-04-09,175250,아이큐어,1410,0.012947083569114249,0.07,3,Take_Profit
V7_Aggressive,2025-04-09,175250,아이큐어,1410,0.012947083569114249,0.1,5,Take_Profit
V8_Balanced,2025-04-09,175250,아이큐어,1410,0.012947083569114249,0.05,1,Take_Profit
V5_Baseline,2025-04-09,178600,대동고려삼,2350,0.014375876201519089,-0.023404255319148935,5,Time_Cut
V6_Strategy,2025-04-09,178600,대동고려삼,2350,0.014375876201519089,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,178600,대동고려삼,2350,0.014375876201519089,0.1,1,Take_Profit
V8_Balanced,2025-04-09,178600,대동고려삼,2350,0.014375876201519089,0.05,1,Take_Profit
V5_Baseline,2025-04-09,180060,탑선,5490,0.014100149086712047,-0.0692167577413479,5,Time_Cut
V6_Strategy,2025-04-09,180060,탑선,5490,0.014100149086712047,0.07,3,Take_Profit
V7_Aggressive,2025-04-09,180060,탑선,5490,0.014100149086712047,-0.05,3,Stop_Loss
V8_Balanced,2025-04-09,180060,탑선,5490,0.014100149086712047,0.05,1,Take_Profit
V5_Baseline,2025-04-09,192650,드림텍,5640,0.018027602592914718,0.12056737588652482,5,Time_Cut
V6_Strategy,2025-04-09,192650,드림텍,5640,0.018027602592914718,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,192650,드림텍,5640,0.018027602592914718,0.1,3,Take_Profit
V8_Balanced,2025-04-09,192650,드림텍,5640,0.018027602592914718,0.05,1,Take_Profit
V5_Baseline,2025-04-09,199820,제일일렉트릭,7250,0.021787971384173703,0.15172413793103448,5,Time_Cut
V6_Strategy,2025-04-09,199820,제일일렉트릭,7250,0.021787971384173703,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,199820,제일일렉트릭,7250,0.021787971384173703,0.1,1,Take_Profit
V8_Balanced,2025-04-09,199820,제일일렉트릭,7250,0.021787971384173703,0.05,1,Take_Profit
V5_Baseline,2025-04-09,207760,미스터블루,852,0.016738388547815366,0.34507042253521125,5,Time_Cut
V6_Strategy,2025-04-09,207760,미스터블루,852,0.016738388547815366,0.07,2,Take_Profit
V7_Aggressive,2025-04-09,207760,미스터블루,852,0.016738388547815366,0.1,2,Take_Profit
V8_Balanced,2025-04-09,207760,미스터블루,852,0.016738388547815366,0.05,1,Take_Profit
V5_Baseline,2025-04-09,208350,지란지교시큐리티,2510,0.01344213976676457,0.04183266932270916,5,Time_Cut
V6_Strategy,2025-04-09,208350,지란지교시큐리티,2510,0.01344213976676457,0.07,2,Take_Profit
V7_Aggressive,2025-04-09,208350,지란지교시큐리티,2510,0.01344213976676457,0.1,3,Take_Profit
V8_Balanced,2025-04-09,208350,지란지교시큐리티,2510,0.01344213976676457,0.05,2,Take_Profit
V5_Baseline,2025-04-09,212310,오건에코텍,635,0.012964273239930123,0.0,5,Time_Cut
V6_Strategy,2025-04-09,212310,오건에코텍,635,0.012964273239930123,-0.03,1,Stop_Loss
V7_Aggressive,2025-04-09,212310,오건에코텍,635,0.012964273239930123,-0.05,1,Stop_Loss
V8_Balanced,2025-04-09,212310,오건에코텍,635,0.012964273239930123,-0.05,1,Stop_Loss
V5_Baseline,2025-04-09,215100,로보로보,3195,0.017484001490012967,0.4788732394366197,5,Time_Cut
V6_Strategy,2025-04-09,215100,로보로보,3195,0.017484001490012967,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,215100,로보로보,3195,0.017484001490012967,0.1,2,Take_Profit
V8_Balanced,2025-04-09,215100,로보로보,3195,0.017484001490012967,0.05,1,Take_Profit
V5_Baseline,2025-04-09,219420,링크제니시스,4545,0.01290709306120739,0.19691969196919692,5,Time_Cut
V6_Strategy,2025-04-09,219420,링크제니시스,4545,0.01290709306120739,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,219420,링크제니시스,4545,0.01290709306120739,0.1,2,Take_Profit
V8_Balanced,2025-04-09,219420,링크제니시스,4545,0.01290709306120739,0.05,1,Take_Profit
V5_Baseline,2025-04-09,232830,아이티센피엔에스,1892,0.014673928319920272,0.11522198731501057,5,Time_Cut
V6_Strategy,2025-04-09,232830,아이티센피엔에스,1892,0.014673928319920272,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,232830,아이티센피엔에스,1892,0.014673928319920272,0.1,4,Take_Profit
V8_Balanced,2025-04-09,232830,아이티센피엔에스,1892,0.014673928319920272,0.05,1,Take_Profit
V5_Baseline,2025-04-09,234690,녹십자웰빙,7250,0.01571731448565979,0.08137931034482758,5,Time_Cut
V6_Strategy,2025-04-09,234690,녹십자웰빙,7250,0.01571731448565979,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,234690,녹십자웰빙,7250,0.01571731448565979,0.1,3,Take_Profit
V8_Balanced,2025-04-09,234690,녹십자웰빙,7250,0.01571731448565979,0.05,1,Take_Profit
V5_Baseline,2025-04-09,235980,메드팩토,2750,0.01630384090831449,0.11454545454545455,5,Time_Cut
V6_Strategy,2025-04-09,235980,메드팩토,2750,0.01630384090831449,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,235980,메드팩토,2750,0.01630384090831449,0.1,1,Take_Profit
V8_Balanced,2025-04-09,235980,메드팩토,2750,0.01630384090831449,0.05,1,Take_Profit
V5_Baseline,2025-04-09,239890,피엔에이치테크,5040,0.020793384061539258,0.15476190476190477,5,Time_Cut
V6_Strategy,2025-04-09,239890,피엔에이치테크,5040,0.020793384061539258,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,239890,피엔에이치테크,5040,0.020793384061539258,0.1,2,Take_Profit
V8_Balanced,2025-04-09,239890,피엔에이치테크,5040,0.020793384061539258,0.05,1,Take_Profit
V5_Baseline,2025-04-09,243840,신흥에스이씨,3870,0.014506902144233747,0.08656330749354005,5,Time_Cut
V6_Strategy,2025-04-09,243840,신흥에스이씨,3870,0.014506902144233747,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,243840,신흥에스이씨,3870,0.014506902144233747,0.1,3,Take_Profit
V8_Balanced,2025-04-09,243840,신흥에스이씨,3870,0.014506902144233747,0.05,1,Take_Profit
V5_Baseline,2025-04-09,244880,나눔테크,2200,0.018971980292584196,0.06363636363636363,5,Time_Cut
V6_Strategy,2025-04-09,244880,나눔테크,2200,0.018971980292584196,0.07,2,Take_Profit
V7_Aggressive,2025-04-09,244880,나눔테크,2200,0.018971980292584196,0.06363636363636363,5,Time_Cut
V8_Balanced,2025-04-09,244880,나눔테크,2200,0.018971980292584196,0.05,2,Take_Profit
V5_Baseline,2025-04-09,252500,세화피앤씨,736,0.017658146349815364,0.10597826086956522,5,Time_Cut
V6_Strategy,2025-04-09,252500,세화피앤씨,736,0.017658146349815364,0.07,2,Take_Profit
V7_Aggressive,2025-04-09,252500,세화피앤씨,736,0.017658146349815364,0.1,4,Take_Profit
V8_Balanced,2025-04-09,252500,세화피앤씨,736,0.017658146349815364,0.05,1,Take_Profit
V5_Baseline,2025-04-09,253610,루트락,1350,0.01827049167589186,0.0,5,Time_Cut
V6_Strategy,2025-04-09,253610,루트락,1350,0.01827049167589186,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,253610,루트락,1350,0.01827049167589186,0.1,1,Take_Profit
V8_Balanced,2025-04-09,253610,루트락,1350,0.01827049167589186,0.05,1,Take_Profit
V5_Baseline,2025-04-09,256150,한독크린텍,5510,0.014563448685693873,0.05807622504537205,5,Time_Cut
V6_Strategy,2025-04-09,256150,한독크린텍,5510,0.014563448685693873,0.05807622504537205,5,Time_Cut
V7_Aggressive,2025-04-09,256150,한독크린텍,5510,0.014563448685693873,0.05807622504537205,5,Time_Cut
V8_Balanced,2025-04-09,256150,한독크린텍,5510,0.014563448685693873,0.05,3,Take_Profit
V5_Baseline,2025-04-09,257370,피엔티엠에스,2610,0.019876526529959665,0.12643678160919541,5,Time_Cut
V6_Strategy,2025-04-09,257370,피엔티엠에스,2610,0.019876526529959665,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,257370,피엔티엠에스,2610,0.019876526529959665,0.1,3,Take_Profit
V8_Balanced,2025-04-09,257370,피엔티엠에스,2610,0.019876526529959665,0.05,1,Take_Profit
V5_Baseline,2025-04-09,260930,씨티케이,3685,0.015514626092764343,0.1546811397557666,5,Time_Cut
V6_Strategy,2025-04-09,260930,씨티케이,3685,0.015514626092764343,0.07,2,Take_Profit
V7_Aggressive,2025-04-09,260930,씨티케이,3685,0.015514626092764343,0.1,2,Take_Profit
V8_Balanced,2025-04-09,260930,씨티케이,3685,0.015514626092764343,0.05,1,Take_Profit
V5_Baseline,2025-04-09,261780,차백신연구소,2370,0.020409367386271117,0.18565400843881857,5,Time_Cut
V6_Strategy,2025-04-09,261780,차백신연구소,2370,0.020409367386271117,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,261780,차백신연구소,2370,0.020409367386271117,0.1,2,Take_Profit
V8_Balanced,2025-04-09,261780,차백신연구소,2370,0.020409367386271117,0.05,1,Take_Profit
V5_Baseline,2025-04-09,267290,경동도시가스,17000,0.012751750170610037,0.017058823529411765,5,Time_Cut
V6_Strategy,2025-04-09,267290,경동도시가스,17000,0.012751750170610037,0.017058823529411765,5,Time_Cut
V7_Aggressive,2025-04-09,267290,경동도시가스,17000,0.012751750170610037,0.017058823529411765,5,Time_Cut
V8_Balanced,2025-04-09,267290,경동도시가스,17000,0.012751750170610037,0.017058823529411765,5,Time_Cut
V5_Baseline,2025-04-09,270870,뉴트리,4890,0.01919416733598788,0.065439672801636,5,Time_Cut
V6_Strategy,2025-04-09,270870,뉴트리,4890,0.01919416733598788,0.07,3,Take_Profit
V7_Aggressive,2025-04-09,270870,뉴트리,4890,0.01919416733598788,0.065439672801636,5,Time_Cut
V8_Balanced,2025-04-09,270870,뉴트리,4890,0.01919416733598788,0.05,3,Take_Profit
V5_Baseline,2025-04-09,272450,진에어,8250,0.01716759717755432,0.020606060606060607,5,Time_Cut
V6_Strategy,2025-04-09,272450,진에어,8250,0.01716759717755432,0.020606060606060607,5,Time_Cut
V7_Aggressive,2025-04-09,272450,진에어,8250,0.01716759717755432,0.020606060606060607,5,Time_Cut
V8_Balanced,2025-04-09,272450,진에어,8250,0.01716759717755432,0.05,1,Take_Profit
V5_Baseline,2025-04-09,274400,이노시뮬레이션,3895,0.019121804850933292,0.08985879332477535,5,Time_Cut
V6_Strategy,2025-04-09,274400,이노시뮬레이션,3895,0.019121804850933292,0.07,2,Take_Profit
V7_Aggressive,2025-04-09,274400,이노시뮬레이션,3895,0.019121804850933292,0.1,3,Take_Profit
V8_Balanced,2025-04-09,274400,이노시뮬레이션,3895,0.019121804850933292,0.05,1,Take_Profit
V5_Baseline,2025-04-09,290520,신도기연,1541,0.027673877560270312,0.1901362751460091,5,Time_Cut
V6_Strategy,2025-04-09,290520,신도기연,1541,0.027673877560270312,0.07,1,Take_Profit
V7_Aggressive,2025-04-09,290520,신도기연,1541,0.027673877560270312,0.1,1,Take_Profit
V8_Balanced,2025-04-09,290520,신도기연,1541,0.027673877560270312,0.05,1,Take_Profit
V5_Baseline,2025-04-09,291230,엔피,1440,0.016867103101102447,0.13055555555555556,5,Time_Cut
V6_Strategy,2025-04-09,291230,엔피,1440,0.016867103101102447,0.07,2,Take_Profit
