날짜,open,high,low,close,volume,amount,market_cap,shares_out,bps,per,pbr,eps,div_rate,div_amount,usdkrw,us10y_yield,theme_code,theme_name,listing_status,kr10y_yield
2017-11-06,83600,84100,83000,83500,3131468,-1.066350710900474,60788197477500,728002365,32990,19.96,2.53,4184,0.72,600,1114.800048828125,2.319999933242798,278,반도체,Listed,0.0
2017-11-07,82800,83300,82200,82400,2993945,-1.3173652694610778,59987394876000,728002365,32990,19.69,2.5,4184,0.73,600,1113.75,2.306999921798706,278,반도체,Listed,0.0
2017-11-08,82100,84400,81800,83200,3396387,0.9708737864077669,60569796768000,728002365,32990,19.89,2.52,4184,0.72,600,1112.52001953125,2.325000047683716,278,반도체,Listed,0.0
2017-11-09,83200,83500,81600,82400,3748489,-0.9615384615384616,59987394876000,728002365,32990,19.69,2.5,4184,0.73,600,1113.1099853515625,2.3310000896453857,278,반도체,Listed,0.0
2017-11-10,81300,82800,81000,82000,2357772,-0.48543689320388345,59696193930000,728002365,32990,19.6,2.49,4184,0.73,600,1116.8499755859375,2.4000000953674316,278,반도체,Listed,0.0
2017-11-13,82000,83100,81800,82300,2955651,0.3658536585365854,59914594639500,728002365,32990,19.67,2.49,4184,0.73,600,1118.31005859375,2.4000000953674316,278,반도체,Listed,0.0
2017-11-14,83000,84500,82900,83400,3399976,1.336573511543135,60715397241000,728002365,32990,19.93,2.53,4184,0.72,600,1119.4599609375,2.38100004196167,278,반도체,Listed,0.0
2017-11-15,83800,84200,81900,82000,3207872,-1.6786570743405276,59696193930000,728002365,32990,19.6,2.49,4184,0.73,600,1115.77001953125,2.3350000381469727,278,반도체,Listed,0.0
2017-11-16,82300,82800,81200,82500,3053355,0.6097560975609756,60060195112500,728002365,32990,19.72,2.5,4184,0.73,600,1115.77001953125,2.3610000610351562,278,반도체,Listed,0.0
2017-11-17,83300,84800,83000,83000,4339090,0.6060606060606061,60424196295000,728002365,32990,19.84,2.52,4184,0.72,600,1096.3900146484375,2.3540000915527344,278,반도체,Listed,0.0
2017-11-20,83300,83300,81800,82100,2988991,-1.0843373493975903,59768994166500,728002365,32990,19.62,2.49,4184,0.73,600,1092.56005859375,2.371999979019165,278,반도체,Listed,0.0
2017-11-21,83200,85000,82800,85000,5540888,3.5322777101096223,61880201025000,728002365,32990,20.32,2.58,4184,0.71,600,1096.0,2.36299991607666,278,반도체,Listed,0.0
2017-11-22,86500,87700,86100,86800,4592670,2.1176470588235294,63190605282000,728002365,32990,20.75,2.63,4184,0.69,600,1091.260009765625,2.322000026702881,278,반도체,Listed,0.0
2017-11-23,86200,86300,84500,84700,2840382,-2.4193548387096775,61661800315500,728002365,32990,20.24,2.57,4184,0.71,600,1085.31005859375,2.322000026702881,278,반도체,Listed,0.0
2017-11-24,84500,85400,83900,85100,2073899,0.47225501770956313,61953001261500,728002365,32990,20.34,2.58,4184,0.71,600,1082.5899658203125,2.3399999141693115,278,반도체,Listed,0.0
2017-11-27,86000,86700,82000,83100,7105679,-2.3501762632197414,60496996531500,728002365,32990,19.86,2.52,4184,0.72,600,1084.949951171875,2.328000068664551,278,반도체,Listed,0.0
2017-11-28,82900,83600,81200,82600,4083144,-0.601684717208183,60132995349000,728002365,32990,19.74,2.5,4184,0.73,600,1090.06005859375,2.3380000591278076,278,반도체,Listed,0.0
2017-11-29,82900,83000,82100,82400,2418748,-0.24213075060532688,59987394876000,728002365,32990,19.69,2.5,4184,0.73,600,1083.449951171875,2.375999927520752,278,반도체,Listed,0.0
2017-11-30,77000,79600,76800,76800,11213748,-6.796116504854369,55910581632000,728002365,32990,18.36,2.33,4184,0.78,600,1080.6600341796875,2.4170000553131104,278,반도체,Listed,0.0
2017-12-01,77200,78800,77100,77400,4340592,0.78125,56347383051000,728002365,32990,18.5,2.35,4184,0.78,600,1087.22998046875,2.361999988555908,278,반도체,Listed,0.0
2017-12-04,77600,79200,76800,79100,4115752,2.1963824289405682,57584987071500,728002365,32990,18.91,2.4,4184,0.76,600,1082.510009765625,2.378999948501587,278,반도체,Listed,0.0
2017-12-05,77600,79300,77100,77900,3736568,-1.5170670037926675,56711384233500,728002365,32990,18.62,2.36,4184,0.77,600,1085.22998046875,2.3559999465942383,278,반도체,Listed,0.0
2017-12-06,78700,79500,77200,77500,3934238,-0.5134788189987163,56420183287500,728002365,32990,18.52,2.35,4184,0.77,600,1085.22998046875,2.3299999237060547,278,반도체,Listed,0.0
2017-12-07,78300,78300,75600,76000,5166136,-1.935483870967742,55328179740000,728002365,32990,18.16,2.3,4184,0.79,600,1092.5699462890625,2.375999927520752,278,반도체,Listed,0.0
2017-12-08,77500,78900,76900,78700,3660716,3.552631578947368,57293786125500,728002365,32990,18.81,2.39,4184,0.76,600,1092.43994140625,2.382999897003174,278,반도체,Listed,0.0
2017-12-11,79000,79500,78000,78700,2493176,0.0,57293786125500,728002365,32990,18.81,2.39,4184,0.76,600,1091.8199462890625,2.384999990463257,278,반도체,Listed,0.0
2017-12-12,79000,79000,77100,77800,3746347,-1.1435832274459974,56638583997000,728002365,32990,18.59,2.36,4184,0.77,600,1087.8299560546875,2.4030001163482666,278,반도체,Listed,0.0
2017-12-13,77400,77500,76200,76800,3485920,-1.2853470437017995,55910581632000,728002365,32990,18.36,2.33,4184,0.78,600,1091.260009765625,2.3489999771118164,278,반도체,Listed,0.0
2017-12-14,77200,77600,76000,76000,5552560,-1.0416666666666665,55328179740000,728002365,32990,18.16,2.3,4184,0.79,600,1084.1800537109375,2.3459999561309814,278,반도체,Listed,0.0
2017-12-15,77100,77400,75600,75700,3374982,-0.39473684210526316,55109779030500,728002365,32990,18.09,2.29,4184,0.79,600,1087.8199462890625,2.3550000190734863,278,반도체,Listed,0.0
2017-12-18,76200,77300,75900,77200,3237589,1.9815059445178336,56201782578000,728002365,32990,18.45,2.34,4184,0.78,600,1089.030029296875,2.3919999599456787,278,반도체,Listed,0.0
2017-12-19,78400,80800,78200,80200,6782210,3.8860103626943006,58385789673000,728002365,32990,19.17,2.43,4184,0.75,600,1085.3800048828125,2.4630000591278076,278,반도체,Listed,0.0
2017-12-20,80900,81600,79900,80100,4375810,-0.12468827930174563,58312989436500,728002365,32990,19.14,2.43,4184,0.75,600,1084.199951171875,2.496999979019165,278,반도체,Listed,0.0
2017-12-21,80200,80600,76900,77000,4831110,-3.870162297128589,56056182105000,728002365,32990,18.4,2.33,4184,0.78,600,1079.9599609375,2.4809999465942383,278,반도체,Listed,0.0
2017-12-22,76400,77400,76300,76700,3382954,-0.38961038961038963,55837781395500,728002365,32990,18.33,2.32,4184,0.78,600,1080.2099609375,2.484999895095825,278,반도체,Listed,0.0
2017-12-26,76600,76900,74000,74000,6253943,-3.5202086049543677,53872175010000,728002365,32990,17.69,2.24,4184,0.81,600,1076.3599853515625,2.4670000076293945,278,반도체,Listed,0.0
2017-12-27,75400,76400,74400,75100,4291492,1.4864864864864866,54672977611500,728002365,32990,17.95,2.28,4184,0.8,600,1075.0400390625,2.4140000343322754,278,반도체,Listed,0.0
2017-12-28,75400,76700,75200,76500,2825939,1.8641810918774968,55692180922500,728002365,32990,18.28,2.32,4184,0.78,600,1073.550048828125,2.431999921798706,278,반도체,Listed,0.0
2018-01-02,77300,77300,76200,76600,2014838,0.130718954248366,55764981159000,728002365,32990,18.31,2.32,4184,0.78,600,1065.219970703125,2.4649999141693115,278,반도체,Listed,0.0
2018-01-03,78100,78800,77300,77700,3097644,1.4360313315926894,56565783760500,728002365,32990,18.57,2.36,4184,0.77,600,1062.5400390625,2.447000026702881,278,반도체,Listed,0.0
2018-01-04,78700,79700,77100,77100,3729328,-0.7722007722007722,56128982341500,728002365,32990,18.43,2.34,4184,0.78,600,1063.93994140625,2.453000068664551,278,반도체,Listed,0.0
2018-01-05,78400,79400,78300,79300,3395065,2.853437094682231,57730587544500,728002365,32990,18.95,2.4,4184,0.76,600,1061.0799560546875,2.4760000705718994,278,반도체,Listed,0.0
2018-01-08,79500,80000,77400,78200,2960495,-1.3871374527112232,56929784943000,728002365,32990,18.69,2.37,4184,0.77,600,1060.5,2.4800000190734863,278,반도체,Listed,0.0
2018-01-09,78300,78900,76300,76900,3343874,-1.6624040920716114,55983381868500,728002365,32990,18.38,2.33,4184,0.78,600,1067.68994140625,2.5460000038146973,278,반도체,Listed,0.0
2018-01-10,76700,76700,72500,72900,9123901,-5.201560468140442,53071372408500,728002365,32990,17.42,2.21,4184,0.82,600,1071.739990234375,2.549999952316284,278,반도체,Listed,0.0
2018-01-11,73200,73800,72000,72600,3777867,-0.411522633744856,52852971699000,728002365,32990,17.35,2.2,4184,0.83,600,1069.6700439453125,2.5309998989105225,278,반도체,Listed,0.0
2018-01-12,73300,74500,72000,74400,5659087,2.479338842975207,54163375956000,728002365,32990,17.78,2.26,4184,0.81,600,1065.1400146484375,2.552000045776367,278,반도체,Listed,0.0
2018-01-15,73700,74100,72500,72700,3541267,-2.28494623655914,52925771935500,728002365,32990,17.38,2.2,4184,0.83,600,1055.800048828125,2.552000045776367,278,반도체,Listed,0.0
2018-01-16,72700,74700,72700,74400,4383229,2.3383768913342506,54163375956000,728002365,32990,17.78,2.26,4184,0.81,600,1061.8199462890625,2.5439999103546143,278,반도체,Listed,0.0
2018-01-17,74400,75000,73700,74100,3256624,-0.4032258064516129,53944975246500,728002365,32990,17.71,2.25,4184,0.81,600,1062.4599609375,2.578000068664551,278,반도체,Listed,0.0
2018-01-18,75800,76800,74600,75200,6199800,1.484480431848853,54745777848000,728002365,32990,17.97,2.28,4184,0.8,600,1066.56005859375,2.6110000610351562,278,반도체,Listed,0.0
2018-01-19,75300,75800,73000,73300,3898397,-2.5265957446808507,53362573354500,728002365,32990,17.52,2.22,4184,0.82,600,1069.68994140625,2.63700008392334,278,반도체,Listed,0.0
2018-01-22,72800,72800,70700,71100,5610463,-3.0013642564802185,51760968151500,728002365,32990,16.99,2.16,4184,0.84,600,1066.3599853515625,2.6649999618530273,278,반도체,Listed,0.0
2018-01-23,71800,72200,70900,71300,4671451,0.2812939521800281,51906568624500,728002365,32990,17.04,2.16,4184,0.84,600,1068.81005859375,2.624000072479248,278,반도체,Listed,0.0
2018-01-24,71600,73200,71500,72400,3802939,1.5427769985974753,52707371226000,728002365,32990,17.3,2.19,4184,0.83,600,1072.760009765625,2.6540000438690186,278,반도체,Listed,0.0
2018-01-25,73400,76200,72300,75800,8758929,4.696132596685083,55182579267000,728002365,32990,18.12,2.3,4184,0.79,600,1064.4000244140625,2.621000051498413,278,반도체,Listed,0.0
2018-01-26,76400,76400,74200,75500,4296170,-0.395778364116095,54964178557500,728002365,32990,18.04,2.29,4184,0.79,600,1064.8900146484375,2.6619999408721924,278,반도체,Listed,0.0
2018-01-29,76500,77000,75000,75300,3618328,-0.26490066225165565,54818578084500,728002365,32990,18.0,2.28,4184,0.8,600,1063.1300048828125,2.6989998817443848,278,반도체,Listed,0.0
2018-01-30,74300,74600,73100,73100,5443314,-2.921646746347941,53216972881500,728002365,32990,17.47,2.22,4184,0.82,600,1069.7900390625,2.7260000705718994,278,반도체,Listed,0.0
2018-01-31,72200,74500,72200,73500,5800892,0.5471956224350205,53508173827500,728002365,32990,17.57,2.23,4184,0.82,600,1072.5400390625,2.7200000286102295,278,반도체,Listed,0.0
2018-02-01,74900,75200,74000,74400,2987816,1.2244897959183674,54163375956000,728002365,32990,17.78,2.26,4184,0.81,600,1069.02001953125,2.7730000019073486,278,반도체,Listed,0.0
2018-02-02,74500,74600,71800,72200,4343077,-2.956989247311828,52561770753000,728002365,32990,17.26,2.19,4184,0.83,600,1071.1800537109375,2.8540000915527344,278,반도체,Listed,0.0
2018-02-05,70200,70900,69800,70200,4058439,-2.7700831024930745,51105766023000,728002365,32990,16.78,2.13,4184,0.85,600,1090.010009765625,2.7939999103546143,278,반도체,Listed,0.0
2018-02-06,69100,71300,68200,70200,5679965,0.0,51105766023000,728002365,32990,16.78,2.13,4184,0.85,600,1093.300048828125,2.7679998874664307,278,반도체,Listed,0.0
2018-02-07,73700,73800,70800,71100,6007913,1.282051282051282,51760968151500,728002365,32990,16.99,2.16,4184,0.84,600,1079.260009765625,2.8440001010894775,278,반도체,Listed,0.0
2018-02-08,71900,74200,71600,73900,5586858,3.938115330520394,53799374773500,728002365,32990,17.66,2.24,4184,0.81,600,1089.4200439453125,2.8510000705718994,278,반도체,Listed,0.0
2018-02-09,72100,74200,72000,73400,5118112,-0.6765899864682002,53435373591000,728002365,32990,17.54,2.22,4184,0.82,600,1095.8599853515625,2.8289999961853027,278,반도체,Listed,0.0
2018-02-12,73700,74700,73400,74500,3317876,1.4986376021798364,54236176192500,728002365,32990,17.81,2.26,4184,0.81,600,1083.1700439453125,2.8570001125335693,278,반도체,Listed,0.0
2018-02-13,75900,77800,75800,77700,7814367,4.295302013422819,56565783760500,728002365,32990,18.57,2.36,4184,0.77,600,1082.6099853515625,2.8399999141693115,278,반도체,Listed,0.0
2018-02-14,78400,79500,77000,77600,3943628,-0.1287001287001287,56492983524000,728002365,32990,18.55,2.35,4184,0.77,600,1083.77001953125,2.9130001068115234,278,반도체,Listed,0.0
2018-02-19,78900,79000,76100,76500,3350577,-1.4175257731958764,55692180922500,728002365,32990,18.28,2.32,4184,0.78,600,1065.6300048828125,2.877000093460083,278,반도체,Listed,0.0
2018-02-20,76400,76500,75200,75500,2507719,-1.3071895424836601,54964178557500,728002365,32990,18.04,2.29,4184,0.79,600,1066.7099609375,2.8929998874664307,278,반도체,Listed,0.0
2018-02-21,75800,77200,75800,76900,2653870,1.8543046357615895,55983381868500,728002365,32990,18.38,2.33,4184,0.78,600,1072.5400390625,2.943000078201294,278,반도체,Listed,0.0
2018-02-22,76100,77400,75700,75900,1879461,-1.3003901170351104,55255379503500,728002365,32990,18.14,2.3,4184,0.79,600,1074.8599853515625,2.9170000553131104,278,반도체,Listed,0.0
2018-02-23,76100,77600,76000,77300,2404473,1.844532279314888,56274582814500,728002365,32990,18.48,2.34,4184,0.78,600,1080.0799560546875,2.871000051498413,278,반도체,Listed,0.0
2018-02-26,78300,78500,77200,77500,2327486,0.258732212160414,56420183287500,728002365,32990,18.52,2.35,4184,0.77,600,1075.0,2.8589999675750732,278,반도체,Listed,0.0
2018-02-27,78700,79200,78400,78700,3395415,1.5483870967741935,57293786125500,728002365,32990,18.81,2.39,4184,0.76,600,1069.699951171875,2.9079999923706055,278,반도체,Listed,0.0
2018-02-28,78600,79200,76600,76800,3102987,-2.41423125794155,55910581632000,728002365,32990,18.36,2.33,4184,0.78,600,1079.3900146484375,2.868000030517578,278,반도체,Listed,0.0
2018-03-02,76300,77800,75900,77400,2673152,0.78125,56347383051000,728002365,32990,18.5,2.35,4184,0.78,600,1081.949951171875,2.8570001125335693,278,반도체,Listed,0.0
2018-03-05,77500,78900,77100,78300,3415061,1.1627906976744187,57002585179500,728002365,32990,18.71,2.37,4184,0.77,600,1079.2099609375,2.88100004196167,278,반도체,Listed,0.0
2018-03-06,80100,82500,80000,82400,7588369,5.236270753512133,59987394876000,728002365,32990,19.69,2.5,4184,0.73,600,1076.6600341796875,2.877000093460083,278,반도체,Listed,0.0
2018-03-07,83600,83900,82400,82700,4992841,0.3640776699029126,60205795585500,728002365,32990,19.77,2.51,4184,0.73,600,1063.1600341796875,2.882999897003174,278,반도체,Listed,0.0
2018-03-08,83900,84300,81800,83500,4440076,0.9673518742442563,60788197477500,728002365,32990,19.96,2.53,4184,0.72,600,1066.1500244140625,2.865999937057495,278,반도체,Listed,0.0
2018-03-09,84400,85900,83100,83300,5159197,-0.23952095808383234,60642597004500,728002365,32990,19.91,2.53,4184,0.72,600,1073.4599609375,2.8940000534057617,278,반도체,Listed,0.0
2018-03-12,84900,85600,84300,84900,2744795,1.9207683073229291,61807400788500,728002365,32990,20.29,2.57,4184,0.71,600,1064.050048828125,2.869999885559082,278,반도체,Listed,0.0
2018-03-13,88000,90000,87600,90000,8775741,6.007067137809187,65520212850000,728002365,32990,21.51,2.73,4184,0.67,600,1063.8599853515625,2.8480000495910645,278,반도체,Listed,0.0
2018-03-14,89300,90900,89200,90700,5939290,0.7777777777777778,66029814505500,728002365,32990,21.68,2.75,4184,0.66,600,1066.4000244140625,2.816999912261963,278,반도체,Listed,0.0
2018-03-15,90300,90500,88600,89600,4106667,-1.2127894156560088,65229011904000,728002365,32990,21.41,2.72,4184,0.67,600,1062.550048828125,2.8259999752044678,278,반도체,Listed,0.0
2018-03-16,88500,89900,87200,89800,5006430,0.2232142857142857,65374612377000,728002365,32990,21.46,2.72,4184,0.67,600,1068.75,2.8480000495910645,278,반도체,Listed,0.0
2018-03-19,90200,91500,89500,89900,3743718,0.11135857461024498,65447412613500,728002365,32990,21.49,2.73,4184,0.67,600,1070.2099609375,2.8450000286102295,278,반도체,Listed,0.0
2018-03-20,88900,89700,88000,89600,3083666,-0.33370411568409347,65229011904000,728002365,32990,21.41,2.72,4184,0.67,600,1072.1600341796875,2.878999948501587,278,반도체,Listed,0.0
2018-03-21,89600,90300,88000,88400,2942484,-1.3392857142857142,64355409066000,728002365,32990,21.13,2.68,4184,0.68,600,1070.550048828125,2.9070000648498535,278,반도체,Listed,0.0
2018-03-22,88800,89300,88000,88600,2698169,0.22624434389140274,64501009539000,728002365,32990,21.18,2.69,4184,0.68,600,1063.9599609375,2.8320000171661377,278,반도체,Listed,0.0
2018-03-23,85100,86400,82800,83100,7310739,-6.207674943566591,60496996531500,728002365,32990,19.86,2.52,4184,0.72,600,1079.9000244140625,2.8299999237060547,278,반도체,Listed,0.0
2018-03-26,82300,84000,81000,84000,6121334,1.083032490974729,61152198660000,728002365,32990,20.08,2.55,4184,0.71,600,1074.300048828125,2.8429999351501465,278,반도체,Listed,0.0
2018-03-27,84700,84800,80100,81400,7184488,-3.0952380952380953,59259392511000,728002365,32990,19.46,2.47,4184,0.74,600,1074.1199951171875,2.7860000133514404,278,반도체,Listed,0.0
2018-03-28,79900,82200,79600,80300,4820673,-1.3513513513513513,58458589909500,728002365,32990,19.19,2.43,4184,0.75,600,1063.4100341796875,2.7750000953674316,278,반도체,Listed,0.0
2018-03-29,80800,81300,79600,80300,3618849,0.0,58458589909500,728002365,32990,19.19,2.43,4184,0.75,600,1062.0,2.740999937057495,278,반도체,Listed,0.0
2018-03-30,81200,83300,81100,81300,3681673,1.2453300124533,59186592274500,728002365,32990,19.43,2.46,4184,0.74,600,1062.0,2.740999937057495,278,반도체,Listed,0.0
2018-04-02,81700,82800,81100,81300,2342407,0.0,59186592274500,728002365,32990,19.43,2.46,4184,0.74,600,1056.1600341796875,2.7320001125335693,278,반도체,Listed,0.0
2018-04-03,80300,81800,78700,81800,3553815,0.6150061500615006,59550593457000,728002365,32990,19.55,2.48,4184,0.73,600,1053.72998046875,2.7839999198913574,278,반도체,Listed,0.0
2018-04-04,82500,83000,80000,80400,2964537,-1.7114914425427872,58531390146000,728002365,32990,19.22,2.44,4184,0.75,600,1057.4300537109375,2.7880001068115234,278,반도체,Listed,0.0
2018-04-05,82200,83200,81200,82900,3255356,3.109452736318408,60351396058500,728002365,32990,19.81,2.51,4184,0.72,600,1061.6400146484375,2.8320000171661377,278,반도체,Listed,0.0
2018-04-06,80000,80600,79300,80300,5693281,-3.1363088057901085,58458589909500,728002365,32990,19.19,2.43,4184,0.75,600,1061.6400146484375,2.7750000953674316,278,반도체,Listed,0.0
2018-04-09,80000,81200,79300,80600,3231256,0.37359900373599003,58676990619000,728002365,32990,19.26,2.44,4184,0.74,600,1068.77001953125,2.7860000133514404,278,반도체,Listed,0.0
2018-04-10,80000,80800,79200,80400,2924054,-0.24813895781637718,58531390146000,728002365,32990,19.22,2.44,4184,0.75,600,1063.3800048828125,2.796999931335449,278,반도체,Listed,0.0
2018-04-11,82400,82400,81000,81200,3053453,0.9950248756218906,59113792038000,728002365,32990,19.41,2.46,4184,0.74,600,1065.75,2.7899999618530273,278,반도체,Listed,0.0
2018-04-12,81900,85100,81500,84000,5725102,3.4482758620689653,61152198660000,728002365,32990,20.08,2.55,4184,0.71,600,1069.97998046875,2.8340001106262207,278,반도체,Listed,0.0
2018-04-13,85000,85900,83900,84200,3032369,0.2380952380952381,61297799133000,728002365,32990,20.12,2.55,4184,0.71,600,1069.97998046875,2.8289999961853027,278,반도체,Listed,0.0
2018-04-16,84200,84700,83400,84000,1489091,-0.23752969121140144,61152198660000,728002365,32990,20.08,2.55,4184,0.71,600,1069.52001953125,2.8320000171661377,278,반도체,Listed,0.0
2018-04-17,83900,84000,82300,82800,2501282,-1.4285714285714286,60278595822000,728002365,32990,19.79,2.51,4184,0.72,600,1066.0899658203125,2.813999891281128,278,반도체,Listed,0.0
2018-04-18,84100,85400,83700,84600,3375376,2.1739130434782608,61589000079000,728002365,32990,20.22,2.56,4184,0.71,600,1064.0699462890625,2.867000102996826,278,반도체,Listed,0.0
2018-04-19,85800,88200,85300,87900,5901782,3.900709219858156,63991407883500,728002365,32990,21.01,2.66,4184,0.68,600,1066.239990234375,2.9140000343322754,278,반도체,Listed,0.0
2018-04-20,85900,86300,84000,84400,4590640,-3.981797497155859,61443399606000,728002365,32990,20.17,2.56,4184,0.71,600,1066.239990234375,2.9509999752044678,278,반도체,Listed,0.0
2018-04-23,83400,85300,83300,84400,3002461,0.0,61443399606000,728002365,32990,20.17,2.56,4184,0.71,600,1080.1800537109375,2.9730000495910645,278,반도체,Listed,0.0
2018-04-24,83300,83400,80400,82100,6804182,-2.7251184834123223,59768994166500,728002365,32990,19.62,2.49,4184,0.73,600,1076.75,2.9830000400543213,278,반도체,Listed,0.0
2018-04-25,81600,83000,80900,82400,3845661,0.3654080389768575,59987394876000,728002365,32990,19.69,2.5,4184,0.73,600,1081.1700439453125,3.0239999294281006,278,반도체,Listed,0.0
2018-04-26,83800,87100,83300,86500,7551747,4.975728155339806,62972204572500,728002365,32990,20.67,2.62,4184,0.69,600,1076.7900390625,2.990000009536743,278,반도체,Listed,0.0
2018-04-27,88500,88800,86800,87100,4961867,0.6936416184971098,63409005991500,728002365,32990,20.82,2.64,4184,0.69,600,1076.7900390625,2.9570000171661377,278,반도체,Listed,0.0
2018-04-30,85400,85700,84000,84500,4653153,-2.9850746268656714,61516199842500,728002365,32990,20.2,2.56,4184,0.71,600,1069.449951171875,2.936000108718872,278,반도체,Listed,0.0
2018-05-02,85900,86000,82900,83100,5444240,-1.6568047337278107,60496996531500,728002365,46449,5.51,1.79,15073,1.2,1000,1078.81005859375,2.9639999866485596,278,반도체,Listed,0.0
2018-05-03,83200,83900,82800,82900,2362792,-0.24067388688327318,60351396058500,728002365,46449,5.5,1.78,15073,1.21,1000,1074.1199951171875,2.946000099182129,278,반도체,Listed,0.0
2018-05-04,83500,84100,82600,83000,2696141,0.12062726176115801,60424196295000,728002365,46449,5.51,1.79,15073,1.2,1000,1074.1199951171875,2.944000005722046,278,반도체,Listed,0.0
2018-05-08,84500,85300,83200,83500,2979605,0.6024096385542169,60788197477500,728002365,46449,5.54,1.8,15073,1.2,1000,1077.56005859375,2.9690001010894775,278,반도체,Listed,0.0
2018-05-09,84300,84700,83100,83400,2284106,-0.11976047904191617,60715397241000,728002365,46449,5.53,1.8,15073,1.2,1000,1077.97998046875,3.003999948501587,278,반도체,Listed,0.0
2018-05-10,85400,85800,84500,85800,3274963,2.877697841726619,62462602917000,728002365,46449,5.69,1.85,15073,1.17,1000,1064.3699951171875,2.9709999561309814,278,반도체,Listed,0.0
2018-05-11,86600,86800,85400,86100,2107047,0.34965034965034963,62681003626500,728002365,46449,5.71,1.85,15073,1.16,1000,1064.3699951171875,2.9709999561309814,278,반도체,Listed,0.0
2018-05-14,86100,86300,84500,85400,1959236,-0.8130081300813009,62171401971000,728002365,46449,5.67,1.84,15073,1.17,1000,1069.1600341796875,2.994999885559082,278,반도체,Listed,0.0
2018-05-15,86000,86000,83900,84600,2239370,-0.936768149882904,61589000079000,728002365,46449,5.61,1.82,15073,1.18,1000,1078.8599853515625,3.0799999237060547,278,반도체,Listed,0.0
2018-05-16,85000,87000,84800,87000,3040180,2.8368794326241136,63336205755000,728002365,46449,5.77,1.87,15073,1.15,1000,1076.489990234375,3.0950000286102295,278,반도체,Listed,0.0
2018-05-17,88400,88700,86000,86700,2864278,-0.3448275862068966,63117805045500,728002365,46449,5.75,1.87,15073,1.15,1000,1080.9100341796875,3.1089999675750732,278,반도체,Listed,0.0
2018-05-18,87200,88000,85400,87900,2187789,1.384083044982699,63991407883500,728002365,46449,5.83,1.89,15073,1.14,1000,1080.9100341796875,3.066999912261963,278,반도체,Listed,0.0
2018-05-21,88400,89400,87400,89100,3262983,1.3651877133105803,64865010721500,728002365,46449,5.91,1.92,15073,1.12,1000,1076.510009765625,3.065000057220459,278,반도체,Listed,0.0
2018-05-23,91900,95500,91500,95300,10378915,6.958473625140292,69378625384500,728002365,46449,6.32,2.05,15073,1.05,1000,1074.7900390625,3.003000020980835,278,반도체,Listed,0.0
2018-05-24,95300,95900,94600,94600,3220029,-0.7345225603357817,68869023729000,728002365,46449,6.28,2.04,15073,1.06,1000,1079.22998046875,2.9809999465942383,278,반도체,Listed,0.0
2018-05-25,94300,97700,93900,95200,4145819,0.6342494714587738,69305825148000,728002365,46449,6.32,2.05,15073,1.05,1000,1079.22998046875,2.930999994277954,278,반도체,Listed,0.0
2018-05-28,94600,95600,93700,94500,2505786,-0.7352941176470588,68796223492500,728002365,46449,6.27,2.03,15073,1.06,1000,1073.1700439453125,2.930999994277954,278,반도체,Listed,0.0
2018-05-29,94600,96100,93500,94800,2733549,0.31746031746031744,69014624202000,728002365,46449,6.29,2.04,15073,1.05,1000,1083.9300537109375,2.7679998874664307,278,반도체,Listed,0.0
2018-05-30,94800,95700,92800,95000,3808299,0.21097046413502107,69160224675000,728002365,46449,6.3,2.05,15073,1.05,1000,1075.030029296875,2.8420000076293945,278,반도체,Listed,0.0
2018-05-31,94500,94700,92800,93400,5996671,-1.6842105263157894,67995420891000,728002365,46449,6.2,2.01,15073,1.07,1000,1079.949951171875,2.822000026702881,278,반도체,Listed,0.0
2018-06-01,90800,92200,89600,91400,4790644,-2.141327623126338,66539416161000,728002365,46449,6.06,1.97,15073,1.09,1000,1079.949951171875,2.8949999809265137,278,반도체,Listed,0.0
2018-06-04,91000,92400,89700,89800,3141036,-1.75054704595186,65374612377000,728002365,46449,5.96,1.93,15073,1.11,1000,1070.530029296875,2.937000036239624,278,반도체,Listed,0.0
2018-06-05,89800,91300,89800,91000,2758383,1.3363028953229399,66248215215000,728002365,46449,6.04,1.96,15073,1.1,1000,1070.2900390625,2.9189999103546143,278,반도체,Listed,0.0
2018-06-07,92700,92700,90600,90900,2754947,-0.10989010989010989,66175414978500,728002365,46449,6.03,1.96,15073,1.1,1000,1071.3299560546875,2.933000087738037,278,반도체,Listed,0.0
2018-06-08,91000,91000,87600,88400,4579508,-2.7502750275027505,64355409066000,728002365,46449,5.86,1.9,15073,1.13,1000,1071.3299560546875,2.937000036239624,278,반도체,Listed,0.0
2018-06-11,88800,90200,88100,89200,2535933,0.904977375565611,64937810958000,728002365,46449,5.92,1.92,15073,1.12,1000,1076.3800048828125,2.9570000171661377,278,반도체,Listed,0.0
2018-06-12,89900,90100,88200,88400,1876012,-0.8968609865470852,64355409066000,728002365,46449,5.86,1.9,15073,1.13,1000,1079.25,2.9570000171661377,278,반도체,Listed,0.0
2018-06-14,88300,88300,86300,86300,4646948,-2.3755656108597285,62826604099500,728002365,46449,5.73,1.86,15073,1.16,1000,1090.77001953125,2.946000099182129,278,반도체,Listed,0.0
2018-06-15,87400,87800,86100,87000,2945006,0.8111239860950173,63336205755000,728002365,46449,5.77,1.87,15073,1.15,1000,1090.77001953125,2.9240000247955322,278,반도체,Listed,0.0
