재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기반기	전기반기	전기	전전기
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreaseDecreaseInOtherCurrentLiabilities	      기타유동부채의 증가(감소)	-216,644,553	-1,524,132,992		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreaseDecreaseInOtherNonCurrentLiabilities	      기타비유동부채의 증가(감소)	-4,307,061,211	331,090,903		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_2018813145325990_AdjustmentsForAssetsLiabilitiesOfOperatingActivities	      퇴직금의 지급	-3,463,181,817	-2,911,846,545		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForDecreaseincreaseInFairValueOfPlanAssets	      사외적립자산의공정가치의 감소(증가)	4,559,354,331	2,731,896,206		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_2018813145348868_AdjustmentsForAssetsLiabilitiesOfOperatingActivities	      관계사전출입		-43,157,790		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_2018813145411167_CashFlowsFromUsedInOperatingActivities	   영업에서 창출된 현금	78,532,980,467	34,157,859,522		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_IncomeTaxesPaidRefundClassifiedAsOperatingActivities	   법인세납부(환급)	6,741,727,862	5,991,125,411		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInInvestingActivities	투자활동현금흐름	-18,157,282,595	-27,963,390,307		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_2018813145811197_CashFlowsFromUsedInInvestingActivities	   이자의 수취	228,226,160	146,846,921		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_2018813145821533_CashFlowsFromUsedInInvestingActivities	   배당금의 수취	112,423,243	43,007,811		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_2018813145827851_CashFlowsFromUsedInInvestingActivities	   보증금의 감소	4,000,000	718,570,000		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_2018813145846572_CashFlowsFromUsedInInvestingActivities	   보증금의 증가	-21,800,000	-267,700,000		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_2018813145854198_CashFlowsFromUsedInInvestingActivities	   장기대여금의 증가	-27,500,000	-150,000,000		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_2018813145911597_CashFlowsFromUsedInInvestingActivities	   장기금융예치금의 감소		5,000,000		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_2018813145917477_CashFlowsFromUsedInInvestingActivities	   당기손익-공정가치측정금융자산의취득	-51,735,069	-41,769,811		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_201989173420686_CashFlowsFromUsedInInvestingActivities	   당기손익-공정가치측정금융자산의처분	912,000,000			
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_2018813145859381_CashFlowsFromUsedInInvestingActivities	   장기대여금의 감소	80,750,000	16,000,000		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_20188131501980_CashFlowsFromUsedInInvestingActivities	   정부보조금의 증가	75,000,000			
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_20198917352960_CashFlowsFromUsedInInvestingActivities	   종속기업투자주식의 취득	-355,890,000	-250,846,554		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_201989173516810_CashFlowsFromUsedInInvestingActivities	   종속기업투자주식의 처분		500,000,000		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities	   유형자산의 처분	990,178,585	1,570,696,185		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfInvestmentProperty	   투자부동산의 취득		4,249,330		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities	   유형자산의 취득	19,945,133,442	26,182,635,527		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities	   무형자산의 취득	157,802,072	4,066,310,002		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInFinancingActivities	재무활동현금흐름	-16,987,745,044	-12,328,856,685		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_2018813151530_CashFlowsFromUsedInFinancingActivities	   이자의 지급	-3,987,293,628	-4,200,134,302		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_20198917367929_CashFlowsFromUsedInFinancingActivities	   배당금의 지급	-11,577,372,000	-9,647,810,000		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_20188131521423_CashFlowsFromUsedInFinancingActivities	   기타금융부채의 증가	5,662,379,116	6,414,460,278		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_201881315219940_CashFlowsFromUsedInFinancingActivities	   기타금융부채의 감소	-3,781,580,266	-4,895,372,661		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	entity00340917_udf_CF_2019513947059_CashFlowsFromUsedInFinancingActivities	   유동성금융리스부채의 증감	-3,303,878,266			
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_EffectOfExchangeRateChangesOnCashAndCashEquivalents	외화표시 현금및현금성자산의 환율변동효과	-564,481	-21,965		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_IncreaseDecreaseInCashAndCashEquivalents	현금의 증가	36,645,660,485	-12,125,534,846		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtBeginningOfPeriodCf	기초현금및현금성자산	10,689,002,677	47,255,419,100		
현금흐름표, 간접법 - 별도재무제표	[049770]	동원F&B	유가증권시장상장법인	107	도시락 및 식사용 조리식품 제조업	12	2019-06-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtEndOfPeriodCf	기말현금및현금성자산	47,334,663,162	35,129,884,254		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInOperatingActivities	영업활동현금흐름	73,397,133,770	59,550,990,764		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_ProfitLossForStatementOfCashFlows	   당기순이익(손실)	51,227,324,047	44,999,156,150		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	ifrs_AdjustmentsForReconcileProfitLoss	   조정	16,791,149,247	14,153,737,760		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities	   영업활동으로인한자산ㆍ부채의변동	14,648,000,676	9,427,055,509		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	ifrs_InterestReceivedClassifiedAsOperatingActivities	   이자수취(영업)	2,460,688,401	1,623,365,903		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	ifrs_InterestPaidClassifiedAsOperatingActivities	   이자지급(영업)	21,772,295	7,539,913		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	ifrs_IncomeTaxesPaidRefundClassifiedAsOperatingActivities	   법인세납부(환급)	11,759,394,405	10,644,784,645		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	ifrs_DividendsReceivedClassifiedAsOperatingActivities	   배당금수취(영업)	51,138,099	0		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInInvestingActivities	투자활동현금흐름	26,234,717,385	24,438,355,782		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfShortTermFinancialInstruments	   단기금융상품의 처분	0	0		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfShortTermLoansAndReceivables	   단기대여금및수취채권의 처분	203,703,425,067	89,167,527,312		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfLongTermFinancialInstruments	   장기금융상품의 처분		2,301,500,000		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	entity00117966_udf_CF_20188816285777_CashFlowsFromUsedInInvestingActivities	   당기손익-공정가치측정금융자산의 처분	33,063,674,541	10,101,012,442		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	entity00117966_udf_CF_2018511164318719_CashFlowsFromUsedInInvestingActivities	   상각후원가측정유가증권의 처분	328,320,000	36,980,000		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfCurrentFairValueFinancialAsset	   유동당기손익인식금융자산의 처분	0	0		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfAvailableForSaleFinancialAssets	   매도가능금융자산의 처분	0	0		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	ifrs_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities	   유형자산의 처분	0	5,000		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_DecreaseInGuaranteeDeposits	   임차보증금의 감소	1,000,000,000	1,173,000,000		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	entity00117966_udf_CF_20171110221437186_CashFlowsFromUsedInInvestingActivities	   기타보증금의 감소	6,015,167,374	45,845,302,400		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfShortTermFinancialInstruments	   단기금융상품의 취득	7,974,193	10,500,000,000		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfShortTermLoansAndReceivables	   단기대여금및수취채권의 취득	202,343,575,427	52,327,067,554		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfLongTermFinancialInstruments	   장기금융상품의 취득	1,502,000,000	522,000,000		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	entity00117966_udf_CF_201888162914409_CashFlowsFromUsedInInvestingActivities	   당기손익-공정가치측정금융자산의 취득	6,000,000,000	9,950,248,756		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	entity00117966_udf_CF_2018511164448155_CashFlowsFromUsedInInvestingActivities	   상각후원가측정유가증권의 취득	37,365,000	4,451,490,000		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfFairValueFinancialAsset	   당기손익인식금융자산의 취득	0	0		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfOtherFinancialAssets	   기타금융자산의 취득	0	0		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfAvailableForSaleFinancialAssets	   매도가능금융자산의 취득	0	0		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities	   유형자산의 취득	860,504,229	71,701,818		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_IncreaseInGuaranteeDeposits	   임차보증금의 증가	994,600,000	510,000,000		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	entity00117966_udf_CF_20171110222049239_CashFlowsFromUsedInInvestingActivities	   기타보증금의 증가	6,129,850,748	45,854,463,244		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInFinancingActivities	재무활동현금흐름	-18,091,451,711	-13,476,006,080		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_RepaymentsOfShortTermBorrowings	   단기차입금의 상환	0	0		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_DecreaseInGuaranteeDepositsAsFinancialActivities	   임대보증금의 감소	0	0		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	entity00117966_udf_CF_201811918111717_CashFlowsFromUsedInFinancingActivities	   유동성장기부채의 상환	0	0		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_RepaymentsOfLongTermBorrowings	   장기차입금의 상환	0	0		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	ifrs_DividendsPaidClassifiedAsFinancingActivities	   배당금지급	16,799,498,500	13,476,006,080		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	ifrs_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities	   금융리스부채의 지급	1,291,953,211	0		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	ifrs_IncreaseDecreaseInCashAndCashEquivalents	현금및현금성자산의순증가(감소)	81,540,399,444	70,513,340,466		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtBeginningOfPeriodCf	기초현금및현금성자산	284,741,003,813	173,788,810,526		
현금흐름표, 간접법 - 별도재무제표	[013120]	동원개발	코스닥시장상장법인	411	건물 건설업	12	2019-06-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtEndOfPeriodCf	기말현금및현금성자산	366,281,403,257	244,302,150,992		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_CashFlowsFromUsedInOperatingActivities	영업활동현금흐름	26,249,337,619	15,014,542,065		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	dart_ProfitLossForStatementOfCashFlows	   당기순이익(손실)	12,313,092,681	-15,275,746,348		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_AdjustmentsForReconcileProfitLoss	   당기순이익조정을 위한 가감	7,399,939,410	23,850,613,832		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities	   영업활동으로인한자산ㆍ부채의변동	6,789,938,719	7,110,970,915		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities	   법인세납부(환급)	253,633,191	671,296,334		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_CashFlowsFromUsedInInvestingActivities	투자활동현금흐름	-18,963,657,661	-3,572,832,842		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities	   유형자산의 처분	4,507,140,470	3,796,927,570		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities	   무형자산의 처분	0	0		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	dart_ProceedsFromSalesOfOtherFinancialAssets	   기타금융자산의 처분	438,615,136	1,059,249,588		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities	   유형자산의 취득	23,985,905,685	8,515,813,626		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities	   무형자산의 취득	825,375,764	1,071,872,303		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	dart_PurchaseOfOtherFinancialAssets	   기타금융자산의 취득	31,000,000	0		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_DividendsReceivedClassifiedAsInvestingActivities	   배당금수취	922,648,735	899,005,847		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_InterestReceivedClassifiedAsInvestingActivities	   이자수취	10,219,447	259,670,082		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_CashFlowsFromUsedInFinancingActivities	재무활동현금흐름	-8,040,639,518	-12,373,442,532		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	dart_ProceedsFromShortTermBorrowings	   단기차입금의 증가		0		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	dart_RepaymentsOfShortTermBorrowings	   단기차입금의 상환	10,615,400,309	12,559,126,199		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	dart_ProceedsFromLongTermBorrowings	   장기차입금의 증가	6,910,000,000	4,591,620,000		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities	   금융리스부채의 지급	1,126,173,413	1,080,413,206		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	dart_ProceedsFromFinanceLeaseLiabilitiesClassifiedAsFinancingActivities	   금융리스부채의 증가		0		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_InterestPaidClassifiedAsFinancingActivities	   이자지급	3,209,065,796	3,325,523,127		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents	현금및현금성자산에 대한 환율변동효과	113,700	-23,084		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_IncreaseDecreaseInCashAndCashEquivalents	현금및현금성자산의순증가(감소)	-754,845,860	-931,756,393		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtBeginningOfPeriodCf	기초현금및현금성자산	1,008,631,209	1,278,634,281		
현금흐름표, 간접법 - 별도재무제표	[018500]	동원금속	유가증권시장상장법인	303	자동차 신품 부품 제조업	03	2019-09-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtEndOfPeriodCf	기말현금및현금성자산	253,785,349	346,877,888		
현금흐름표, 간접법 - 별도재무제표	[006040]	동원산업	유가증권시장상장법인	031	어로 어업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInOperatingActivities	영업활동으로 인한 현금흐름				
현금흐름표, 간접법 - 별도재무제표	[006040]	동원산업	유가증권시장상장법인	031	어로 어업	12	2019-06-30	반기보고서	KRW	dart_ProfitLossForStatementOfCashFlows	   반기순이익	18,601,083,308	42,241,386,306		
현금흐름표, 간접법 - 별도재무제표	[006040]	동원산업	유가증권시장상장법인	031	어로 어업	12	2019-06-30	반기보고서	KRW	ifrs_AdjustmentsForReconcileProfitLoss	   조정:				
현금흐름표, 간접법 - 별도재무제표	[006040]	동원산업	유가증권시장상장법인	031	어로 어업	12	2019-06-30	반기보고서	KRW	ifrs_AdjustmentsForIncomeTaxExpense	      법인세비용	6,985,957,916	7,313,324,096		
현금흐름표, 간접법 - 별도재무제표	[006040]	동원산업	유가증권시장상장법인	031	어로 어업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForInterestExpenses	      이자비용	8,728,317,824	7,660,582,206		
