재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기반기	전기반기	전기	전전기
현금흐름표, 간접법 - 연결재무제표	[025560]	미래산업	유가증권시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외	12	2019-06-30	반기보고서	KRW	ifrs_IncreaseDecreaseInCashAndCashEquivalents	현금및현금성자산의순증가(감소)	3,795,931,370	-3,261,829,239		
현금흐름표, 간접법 - 연결재무제표	[025560]	미래산업	유가증권시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외	12	2019-06-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtBeginningOfPeriodCf	기초현금및현금성자산	2,017,875,993	4,732,002,901		
현금흐름표, 간접법 - 연결재무제표	[025560]	미래산업	유가증권시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외	12	2019-06-30	반기보고서	KRW	entity00197759_udf_CF_2019814102721102_StatementOfCashFlowsAbstract	연결대상범위의 변동으로 인한 현금의 증가	-1,260,121,627			
현금흐름표, 간접법 - 연결재무제표	[025560]	미래산업	유가증권시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외	12	2019-06-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtEndOfPeriodCf	기말현금및현금성자산	4,553,685,736	1,470,173,662		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInOperatingActivities	영업활동으로 인한 현금흐름	-2,589,588,785	-2,761,351,750		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_ProfitLossForStatementOfCashFlows	   반기순이익	476,057,166	785,357,313		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_AdjustmentsForReconcileProfitLoss	   반기순이익에 대한 조정	603,445,155	300,634,191		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForProvisionForSeveranceIndemnities	      퇴직급여	47,784,864	49,131,403		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForShareBasedPayment	      주식보상비	196,260,073	0		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForDepreciationExpense	      감가상각비	312,877,531	106,549,979		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForAmortisationExpense	      무형자산상각비	26,200	0		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForInterestExpenses	      이자비용	85,268,766	137,169,030		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForLossesOnForeignExchangeTranslations	      외화환산손실	51,850,610	117,228,402		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_AdjustmentsForIncomeTaxExpense	      법인세비용	719,637	43,277,485		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForReversalsOfInventories	      재고자산평가손실환입	0	43,118,256		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForInterestIncome	      이자수익	87,071,784	103,622,612		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForGainOnForeignExchangeTranslations	      외화환산이익	4,270,742	5,981,240		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities	   영업활동 자산,부채의 변동	-3,546,967,995	-3,721,986,924		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_AdjustmentsForDecreaseIncreaseInTradeAccountReceivable	      매출채권의 감소(증가)	-7,461,102,603	-3,695,735,525		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	entity01071944_udf_CF_2018430104654916_AdjustmentsForAssetsLiabilitiesOfOperatingActivities	      기타수취채권의 감소(증가)	362,157	-8,332,623		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForDecreaseIncreaseInOtherCurrentAssets	      기타유동자산의 감소(증가)	-2,366,226	196,876,416		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_AdjustmentsForDecreaseIncreaseInInventories	      재고자산의 감소(증가)	599,776,531	-122,720,250		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_AdjustmentsForIncreaseDecreaseInTradeAccountPayable	      매입채무의 증가(감소)	3,102,106,484	-143,691,820		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInOtherFinancialLiabilities	      기타금융부채의 증가(감소)	162,047,955	42,446,170		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreaseDecreaseInOtherCurrentLiabilities	      기타유동부채의 증가(감소)	99,992,571	58,005,241		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInProvisionsForEmployeeBenefits	      연차수당부채의 증가(감소)	0	-23,703,130		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInOtherNonCurrentFinancialLiabilities	      장기기타금융부채의 증가(감소)	0	24,000,000		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInPostemploymentBenefitObligations	      퇴직금의 지급	-47,784,864	-49,131,403		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_InterestReceivedClassifiedAsOperatingActivities	   이자의 수취	76,939,922	26,714,072		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_InterestPaidClassifiedAsOperatingActivities	   이자의 지급	74,216,573	53,333,472		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_IncomeTaxesPaidRefundClassifiedAsOperatingActivities	   법인세의 수취(납부)	124,846,460	98,736,930		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInInvestingActivities	투자활동으로 인한 현금흐름	-531,655,590	-11,835,728,260		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfShortTermFinancialInstruments	   단기금융상품의 감소	8,000,000,000	0		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities	   유형자산의 처분	3,630	0		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	entity01071944_udf_CF_201843010593547_CashFlowsFromUsedInInvestingActivities	   기타수취채권의 감소	141,910,000	132,040,200		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfShortTermFinancialInstruments	   단기금융상품의 증가	8,375,000,000	8,060,000,000		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfLongTermFinancialInstruments	   장기금융상품의 증가	26,774,350	22,994,820		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities	   유형자산의 취득	121,855,461	3,679,733,640		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities	   무형자산의 취득	524,000	0		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	entity01071944_udf_CF_201843011648853_CashFlowsFromUsedInInvestingActivities	   기타수취채권의 증가	139,864,845	205,040,000		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	entity01071944_udf_CF_2019820104457187_CashFlowsFromUsedInInvestingActivities	   장기기타수취채권의 증가	9,550,564	0		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInFinancingActivities	재무활동으로 인한 현금흐름	2,292,883,461	2,078,730,590		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromShortTermBorrowings	   단기차입금의 차입	3,398,301,294	3,214,715,242		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	entity01071944_udf_CF_201982010488343_CashFlowsFromUsedInFinancingActivities	   장기기타금융부채의 증가	233,464,000	0		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_RepaymentsOfShortTermBorrowings	   단기차입금의 상환	1,265,215,053	634,725,812		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	entity01071944_udf_CF_201852992640459_CashFlowsFromUsedInFinancingActivities	   유동성장기부채의 상환	0	500,000,000		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities	   단기리스부채의 상환	73,666,780	0		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_PaymentForStockIssueCost	   주식발행비의 지급	0	1,258,840		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_EffectOfExchangeRateChangesOnCashAndCashEquivalents	외화표시 현금성 자산의 환율변동	33,801,969	22,196,896		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_IncreaseDecreaseInCashAndCashEquivalents	현금 및 현금성자산의 순증감	-794,558,945	-12,496,152,524		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtBeginningOfPeriodCf	기초의 현금 및 현금성 자산	2,081,217,757	15,195,740,013		
현금흐름표, 간접법 - 연결재무제표	[218150]	미래생명자원	코스닥시장상장법인	108	기타 식품 제조업	12	2019-06-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtEndOfPeriodCf	반기말의 현금 및 현금성 자산	1,286,658,812	2,699,587,489		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInOperatingActivities	영업활동현금흐름	-1,188,609,260	-2,399,100,638		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_ProfitLossForStatementOfCashFlows	   당기순이익(손실)	2,398,699,713	-450,955,748		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_AdjustmentsForReconcileProfitLoss	   당기순이익조정을 위한 가감	-2,336,100,423	-91,046,133		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForProvisionForSeveranceIndemnities	      퇴직급여	115,978,968	97,540,542		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForBadDebtExpenses	      대손상각비	-1,500,000	233,756,484		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForOtherBadDebtExpenses	      기타의 대손상각비	20,472,580	45,083,970		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForDepreciationExpense	      감가상각비	188,285,549	111,349,654		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForInterestExpenses	      이자비용	11,196,323	1,771,281		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForLossesOnForeignExchangeTranslations	      외화환산손실	14,259,487	24,767,999		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForLossesOnEvaluationOfFairValueFinancialAssets	      당기손익-공정가치측정금융자산평가손실		66,056,500		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForLossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법손실	102,336,908	147,358,122		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForLossesOnDispositionOfPropertyPlantAndEquipment	      유형자산처분손실		6,789,780		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForReversalsOfInventories	      재고자산평가손실환입	61,932,439			
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForInterestIncome	      이자수익	172,659,612	153,618,169		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	entity00104786_udf_CF_20171025153131609_AdjustmentsForReconcileProfitLoss	      배당금수익	6,130,000	6,130,000		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForGainOnForeignExchangeTranslations	      외화환산이익	9,835,026	45,466,169		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForGainsOnEvaluationOfFairValueFinancialAssets	      당기손익-공정가치측정금융자산평가이익	129,458,500	22,428,000		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	entity00104786_udf_CF_2019227103719292_AdjustmentsForReconcileProfitLoss	      당기손익-공정가치측정금융자산처분이익	44,021,238			
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법이익	2,298,172,851	528,971,808		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForGainOnDispositionOfTangibleAssets	      유형자산처분이익		68,906,319		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForReversalsOfBadDebtExpenses	      기타의 대손충당금환입	932,869			
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForMiscellaneousIncome	      잡이익	63,987,703			
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities	   영업활동으로인한자산ㆍ부채의변동	-1,410,572,491	-2,030,759,987		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_AdjustmentsForDecreaseIncreaseInTradeAccountReceivable	      매출채권의 감소(증가)	1,204,127	837,992,261		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForDecreaseincreaseInOtherReceivables	      미수금의 감소(증가)	-35,448,463	-24,073,122		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForDecreaseincreaseInAdvancePayments	      선급금의 감소(증가)	-2,636,671,807	-3,071,770,720		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForDecreaseincreaseInPrepaidExpenses	      선급비용의 감소(증가)	-535,945,913	728,477,639		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	entity00104786_udf_CF_2019812102014868_AdjustmentsForAssetsLiabilitiesOfOperatingActivities	      선급법인세의 감소(증가)	35,045,263			
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_AdjustmentsForDecreaseIncreaseInInventories	      재고자산의 감소(증가)	78,430,440	-200,377,753		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_AdjustmentsForIncreaseDecreaseInTradeAccountPayable	      매입채무의 증가(감소)	1,012,819,528	-443,591,767		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInOtherPayables	      미지급금의 증가(감소)	57,862,617	-16,919,139		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInAccruedExpenses	      미지급비용의 증가(감소)	1,019,369	104,087,118		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInWithholdingsBanks	      예수금의 증가(감소)	-11,967,985	-94,750,680		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInAdvancesCustomers	      선수금의 증가(감소)	712,503,467	317,998,800		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInOtherProvisions	      기타충당부채의 증가(감소)		-119,880,000		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInPresentValueOfDefinedBenefitObligation	      확정급여채무의현재가치의 증가(감소)	-118,805,167	-35,541,596		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForDecreaseincreaseInFairValueOfPlanAssets	      사외적립자산의공정가치의 감소(증가)	29,382,033	-12,411,028		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_InterestReceivedClassifiedAsOperatingActivities	   이자수취(영업)	164,406,994	173,605,692		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_InterestPaidClassifiedAsOperatingActivities	   이자지급(영업)	11,196,323	21,932		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_IncomeTaxesPaidRefundClassifiedAsOperatingActivities	   법인세납부(환급)	-23,270	6,052,530		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_DividendsReceivedClassifiedAsOperatingActivities	   배당금수취	6,130,000	6,130,000		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInInvestingActivities	투자활동현금흐름	2,039,280,252	-2,205,083,375		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	entity00104786_udf_CF_201838153435492_CashFlowsFromUsedInInvestingActivities	   단기대여금의 감소	5,222,648	913,131,360		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfOtherNonCurrentFinancialAssets	   기타비유동금융자산의 감소	1,900,006,488			
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	entity00104786_udf_CF_20183815344661_CashFlowsFromUsedInInvestingActivities	   장기대여금의 감소	7,466,640	9,100,020		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities	   유형자산의 처분		91,900,700		
현금흐름표, 간접법 - 연결재무제표	[007120]	미래아이앤지	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_DecreaseInGuaranteeDeposits	   임차보증금의 감소	191,140,000	600,000,000		
