date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20220331,005720,Q1,00167192,2022,11013,,625156023298.0,-34852834819.0,-18667808771.0,-68.0,4549854946688.0,2092389778153.0,-165044972100.0,-27413631773.0,33467257721.0,
20220630,005720,Q2,00167192,2022,11012,,759101928864.0,-11548173190.0,2939807268.0,145.0,4748914467570.0,2099109064870.0,-112816998982.0,-130752080332.0,179079680867.0,
20220930,005720,Q3,00167192,2022,11014,,816448905359.0,9787292978.0,27158613655.0,326.0,4915417137423.0,2155247098689.0,-25101091753.0,-207239818332.0,203602968733.0,
20221231,005720,Q4,00167192,2022,11011,,3003950006220.0,-22542977056.0,1776893536.0,317.0,4726896214044.0,2131183569996.0,-29062663489.0,-259470870678.0,247628591849.0,100.0
20230331,005720,Q1,00167192,2023,11013,,722096049157.0,24015554089.0,-4719938730.0,-211.0,4892978292754.0,2149010832530.0,-59655171238.0,-101220964050.0,108534897466.0,
20230630,005720,Q2,00167192,2023,11012,,777984407247.0,45922230599.0,35625500379.0,363.0,4998103659107.0,2175992946320.0,-62300838674.0,-182765369595.0,179904531380.0,
20230930,005720,Q3,00167192,2023,11014,,777023414529.0,79386825497.0,59366751595.0,552.0,5098240309152.0,2238171206471.0,99408557430.0,-244187995041.0,144809340205.0,
20231231,005720,Q4,00167192,2023,11011,,3036061854464.0,221038045467.0,100449037121.0,792.0,5060957367879.0,2231606324070.0,307539968873.0,-352993778889.0,34809154420.0,115.0
20240331,005720,Q1,00167192,2024,11013,,763658226552.0,52674322469.0,49373031643.0,492.0,5174140846538.0,2286116114564.0,17503145865.0,-62203294648.0,-14448067510.0,
20240630,005720,Q2,00167192,2024,11012,,852201926288.0,72094240688.0,53787135222.0,541.0,5323603631344.0,2359266627433.0,21328800058.0,-61541956753.0,-45645258115.0,
20240930,005720,Q3,00167192,2024,11014,,810020825237.0,62416039409.0,699143306.0,99.0,5405032248193.0,2345194239265.0,47179930882.0,-119928012200.0,-18562937602.0,
20241231,005720,Q4,00167192,2024,11011,,3214304005061.0,209664273178.0,158440823943.0,1661.0,5422551860511.0,2425181660057.0,292969445855.0,-161004502327.0,-239163458069.0,135.0
20250331,005720,Q1,00167192,2025,11013,,867367024433.0,48875157597.0,46214357579.0,454.0,5625249467235.0,2472259868454.0,-146943271340.0,-40089159419.0,190050954201.0,
20250630,005720,Q2,00167192,2025,11012,,904714309216.0,50253353819.0,23676283039.0,245.0,5602722732788.0,2460596234907.0,86925248953.0,-104136874218.0,14570068424.0,
20250930,005720,Q3,00167192,2025,11014,,886620230833.0,55348135906.0,62228696098.0,610.0,5820048043449.0,2555091012143.0,167361626098.0,-161949088410.0,-35862652530.0,
20251231,005720,Q4,00167192,2025,11011,,,,,,,,,,,
